B01003_001E,NAME,GEOID,state,place
1743,"Rosedale city, Mississippi",16000US2863720,28,63720
551,"Roxie town, Mississippi",16000US2864080,28,64080
2877,"Ruleville city, Mississippi",16000US2864200,28,64200
7728,"St. Martin CDP, Mississippi",16000US2864680,28,64680
147,"Sallis town, Mississippi",16000US2864800,28,64800
4958,"Saltillo city, Mississippi",16000US2864840,28,64840
685,"Sandersville town, Mississippi",16000US2864920,28,64920
1953,"Sardis town, Mississippi",16000US2865560,28,65560
11,"Satartia village, Mississippi",16000US2865680,28,65680
1060,"Saucier CDP, Mississippi",16000US2865720,28,65720
374,"Schlater town, Mississippi",16000US2866080,28,66080
1052,"Scooba town, Mississippi",16000US2866160,28,66160
314,"Sebastopol town, Mississippi",16000US2866280,28,66280
447,"Seminary town, Mississippi",16000US2866400,28,66400
8017,"Senatobia city, Mississippi",16000US2866440,28,66440
1780,"Shannon town, Mississippi",16000US2866720,28,66720
1306,"Sharon CDP, Mississippi",16000US2866840,28,66840
1672,"Shaw city, Mississippi",16000US2867000,28,67000
2381,"Shelby city, Mississippi",16000US2867040,28,67040
784,"Sherman town, Mississippi",16000US2867200,28,67200
342,"Shubuta town, Mississippi",16000US2867520,28,67520
453,"Shuqualak town, Mississippi",16000US2867640,28,67640
489,"Sidon town, Mississippi",16000US2867840,28,67840
343,"Silver City town, Mississippi",16000US2867920,28,67920
206,"Silver Creek town, Mississippi",16000US2867960,28,67960
101,"Slate Springs village, Mississippi",16000US2868320,28,68320
476,"Sledge town, Mississippi",16000US2868400,28,68400
695,"Smithville town, Mississippi",16000US2868720,28,68720
354,"Snow Lake Shores town, Mississippi",16000US2868960,28,68960
472,"Soso town, Mississippi",16000US2869160,28,69160
51090,"Southaven city, Mississippi",16000US2869280,28,69280
363,"Standing Pine CDP, Mississippi",16000US2870120,28,70120
24754,"Starkville city, Mississippi",16000US2870240,28,70240
677,"State Line town, Mississippi",16000US2870320,28,70320
1315,"Stonewall town, Mississippi",16000US2870760,28,70760
438,"Sturgis town, Mississippi",16000US2871320,28,71320
2307,"Summit town, Mississippi",16000US2871480,28,71480
252,"Sumner town, Mississippi",16000US2871520,28,71520
1714,"Sumrall town, Mississippi",16000US2871560,28,71560
1047,"Sunflower town, Mississippi",16000US2871600,28,71600
101,"Sylvarena village, Mississippi",16000US2872040,28,72040
304,"Taylor village, Mississippi",16000US2872360,28,72360
1348,"Taylorsville town, Mississippi",16000US2872400,28,72400
1885,"Tchula town, Mississippi",16000US2872440,28,72440
1477,"Terry town, Mississippi",16000US2872680,28,72680
996,"Thaxton town, Mississippi",16000US2872760,28,72760
264,"Tillatoba town, Mississippi",16000US2873440,28,73440
489,"Tishomingo town, Mississippi",16000US2873720,28,73720
219,"Toccopola town, Mississippi",16000US2873760,28,73760
1180,"Toomsuba CDP, Mississippi",16000US2873880,28,73880
477,"Tremont town, Mississippi",16000US2874400,28,74400
497,"Tucker CDP, Mississippi",16000US2874675,28,74675
1233,"Tunica town, Mississippi",16000US2874760,28,74760
1514,"Tunica Resorts CDP, Mississippi",16000US2874820,28,74820
35561,"Tupelo city, Mississippi",16000US2874840,28,74840
3516,"Tutwiler town, Mississippi",16000US2875040,28,75040
1641,"Tylertown town, Mississippi",16000US2875160,28,75160
1826,"Union town, Mississippi",16000US2875360,28,75360
4619,"University CDP, Mississippi",16000US2875520,28,75520
830,"Utica town, Mississippi",16000US2875760,28,75760
802,"Vaiden town, Mississippi",16000US2875880,28,75880
5783,"Vancleave CDP, Mississippi",16000US2876200,28,76200
1316,"Vardaman town, Mississippi",16000US2876320,28,76320
3062,"Verona city, Mississippi",16000US2876560,28,76560
23439,"Vicksburg city, Mississippi",16000US2876720,28,76720
887,"Wade CDP, Mississippi",16000US2877080,28,77080
1247,"Walls town, Mississippi",16000US2877400,28,77400
827,"Walnut town, Mississippi",16000US2877480,28,77480
913,"Walnut Grove town, Mississippi",16000US2877520,28,77520
133,"Walthall village, Mississippi",16000US2877640,28,77640
3344,"Water Valley city, Mississippi",16000US2878000,28,78000
6449,"Waveland city, Mississippi",16000US2878200,28,78200
4974,"Waynesboro city, Mississippi",16000US2878360,28,78360
250,"Webb town, Mississippi",16000US2878480,28,78480
507,"Weir town, Mississippi",16000US2878520,28,78520
2134,"Wesson town, Mississippi",16000US2878640,28,78640
177,"West town, Mississippi",16000US2878680,28,78680
6674,"West Hattiesburg CDP, Mississippi",16000US2878890,28,78890
11122,"West Point city, Mississippi",16000US2879120,28,79120
660,"White Oak CDP, Mississippi",16000US2879620,28,79620
4487,"Wiggins city, Mississippi",16000US2880160,28,80160
4704,"Winona city, Mississippi",16000US2880760,28,80760
223,"Winstonville town, Mississippi",16000US2880800,28,80800
170,"Woodland village, Mississippi",16000US2881000,28,81000
1245,"Woodville town, Mississippi",16000US2881120,28,81120
11421,"Yazoo City city, Mississippi",16000US2881520,28,81520
1068,"Absarokee CDP, Montana",16000US3000175,30,00175
479,"Alberton town, Montana",16000US3000700,30,00700
87,"Alder CDP, Montana",16000US3000850,30,00850
21,"Alzada CDP, Montana",16000US3001300,30,01300
155,"Amsterdam CDP, Montana",16000US3001525,30,01525
9211,"Anaconda-Deer Lodge County, Montana",16000US3001675,30,01675
57,"Antelope CDP, Montana",16000US3002050,30,02050
651,"Arlee CDP, Montana",16000US3002425,30,02425
981,"Ashland CDP, Montana",16000US3002800,30,02800
267,"Augusta CDP, Montana",16000US3003025,30,03025
128,"Avon CDP, Montana",16000US3003175,30,03175
180,"Azure CDP, Montana",16000US3003212,30,03212
149,"Babb CDP, Montana",16000US3003250,30,03250
276,"Bainville town, Montana",16000US3003400,30,03400
1838,"Baker city, Montana",16000US3003475,30,03475
195,"Ballantine CDP, Montana",16000US3003625,30,03625
227,"Basin CDP, Montana",16000US3004150,30,04150
367,"Batavia CDP, Montana",16000US3004230,30,04230
138,"Bearcreek town, Montana",16000US3004300,30,04300
261,"Bear Dance CDP, Montana",16000US3004410,30,04410
378,"Beaver Creek CDP, Montana",16000US3004575,30,04575
197,"Belfry CDP, Montana",16000US3004900,30,04900
7738,"Belgrade city, Montana",16000US3004975,30,04975
189,"Belknap CDP, Montana",16000US3005050,30,05050
683,"Belt town, Montana",16000US3005275,30,05275
20,"Biddle CDP, Montana",16000US3005650,30,05650
230,"Big Arm CDP, Montana",16000US3005800,30,05800
4621,"Bigfork CDP, Montana",16000US3005875,30,05875
677,"Big Sandy town, Montana",16000US3006250,30,06250
2767,"Big Sky CDP, Montana",16000US3006325,30,06325
1517,"Big Timber city, Montana",16000US3006475,30,06475
108134,"Billings city, Montana",16000US3006550,30,06550
92,"Birney CDP, Montana",16000US3006925,30,06925
1151,"Black Eagle CDP, Montana",16000US3007150,30,07150
364,"Boneau CDP, Montana",16000US3008162,30,08162
1600,"Bonner-West Riverside CDP, Montana",16000US3008462,30,08462
1287,"Boulder city, Montana",16000US3008575,30,08575
83,"Box Elder CDP, Montana",16000US3008725,30,08725
20,"Boyd CDP, Montana",16000US3008800,30,08800
40319,"Bozeman city, Montana",16000US3008950,30,08950
174,"Brady CDP, Montana",16000US3009250,30,09250
894,"Bridger town, Montana",16000US3009475,30,09475
11,"Bridger CDP, Montana",16000US3009500,30,09500
477,"Broadus town, Montana",16000US3009700,30,09700
163,"Broadview town, Montana",16000US3009775,30,09775
173,"Brockton town, Montana",16000US3010000,30,10000
1108,"Browning town, Montana",16000US3010375,30,10375
690,"Busby CDP, Montana",16000US3011200,30,11200
33671,"Butte-Silver Bow (balance), Montana",16000US3011397,30,11397
39,"Bynum CDP, Montana",16000US3011500,30,11500
37,"Camas CDP, Montana",16000US3011800,30,11800
101,"Camp Three CDP, Montana",16000US3011995,30,11995
40,"Cardwell CDP, Montana",16000US3012400,30,12400
647,"Carlton CDP, Montana",16000US3012435,30,12435
77,"Carter CDP, Montana",16000US3012625,30,12625
648,"Cascade town, Montana",16000US3012775,30,12775
386,"Charlo CDP, Montana",16000US3013900,30,13900
148,"Charlos Heights CDP, Montana",16000US3013975,30,13975
884,"Chester town, Montana",16000US3014200,30,14200
1058,"Chinook city, Montana",16000US3014575,30,14575
1685,"Choteau city, Montana",16000US3014650,30,14650
997,"Churchill CDP, Montana",16000US3014875,30,14875
607,"Circle town, Montana",16000US3014950,30,14950
1563,"Clancy CDP, Montana",16000US3015100,30,15100
1127,"Clinton CDP, Montana",16000US3015475,30,15475
230,"Clyde Park town, Montana",16000US3015550,30,15550
2289,"Colstrip city, Montana",16000US3016525,30,16525
4856,"Columbia Falls city, Montana",16000US3016600,30,16600
2181,"Columbus town, Montana",16000US3016825,30,16825
431,"Condon CDP, Montana",16000US3017050,30,17050
90,"Conner CDP, Montana",16000US3017200,30,17200
2604,"Conrad city, Montana",16000US3017275,30,17275
35,"Cooke City CDP, Montana",16000US3017350,30,17350
585,"Coram CDP, Montana",16000US3017500,30,17500
1047,"Corvallis CDP, Montana",16000US3017725,30,17725
106,"Corwin Springs CDP, Montana",16000US3017800,30,17800
31,"Craig CDP, Montana",16000US3018025,30,18025
197,"Crane CDP, Montana",16000US3018100,30,18100
1890,"Crow Agency CDP, Montana",16000US3018250,30,18250
826,"Culbertson town, Montana",16000US3018475,30,18475
146,"Custer CDP, Montana",16000US3018700,30,18700
2985,"Cut Bank city, Montana",16000US3018775,30,18775
673,"Darby town, Montana",16000US3019300,30,19300
89,"Dayton CDP, Montana",16000US3019525,30,19525
0,"De Borgia CDP, Montana",16000US3019675,30,19675
3056,"Deer Lodge city, Montana",16000US3019825,30,19825
246,"Denton town, Montana",16000US3020425,30,20425
4193,"Dillon city, Montana",16000US3020800,30,20800
224,"Dixon CDP, Montana",16000US3020950,30,20950
166,"Dodson town, Montana",16000US3021025,30,21025
377,"Drummond town, Montana",16000US3021850,30,21850
87,"Dupuyer CDP, Montana",16000US3022450,30,22450
326,"Dutton town, Montana",16000US3022600,30,22600
486,"East Glacier Park Village CDP, Montana",16000US3022985,30,22985
2306,"East Helena city, Montana",16000US3023125,30,23125
2359,"East Missoula CDP, Montana",16000US3023200,30,23200
134,"Edgar CDP, Montana",16000US3023500,30,23500
297,"Ekalaka town, Montana",16000US3023650,30,23650
18,"Elkhorn CDP, Montana",16000US3023865,30,23865
286,"Elliston CDP, Montana",16000US3023950,30,23950
195,"Elmo CDP, Montana",16000US3024100,30,24100
358,"Emigrant CDP, Montana",16000US3024325,30,24325
864,"Ennis town, Montana",16000US3024475,30,24475
1254,"Eureka town, Montana",16000US3024850,30,24850
339,"Evaro CDP, Montana",16000US3025000,30,25000
6955,"Evergreen CDP, Montana",16000US3025075,30,25075
749,"Fairfield town, Montana",16000US3025225,30,25225
792,"Fairview town, Montana",16000US3025300,30,25300
149,"Fallon CDP, Montana",16000US3025375,30,25375
688,"Finley Point CDP, Montana",16000US3026226,30,26226
95,"Flaxville town, Montana",16000US3026800,30,26800
644,"Florence CDP, Montana",16000US3026950,30,26950
210,"Forest Hill Village CDP, Montana",16000US3027595,30,27595
1874,"Forsyth city, Montana",16000US3027700,30,27700
1300,"Fort Belknap Agency CDP, Montana",16000US3027850,30,27850
1349,"Fort Benton city, Montana",16000US3028000,30,28000
465,"Fortine CDP, Montana",16000US3028150,30,28150
197,"Fort Peck town, Montana",16000US3028450,30,28450
161,"Fort Shaw CDP, Montana",16000US3028600,30,28600
37,"Fort Smith CDP, Montana",16000US3028650,30,28650
3406,"Four Corners CDP, Montana",16000US3028862,30,28862
100,"Fox Lake CDP, Montana",16000US3029087,30,29087
244,"Frazer CDP, Montana",16000US3029275,30,29275
1657,"Frenchtown CDP, Montana",16000US3029350,30,29350
148,"Froid town, Montana",16000US3029500,30,29500
388,"Fromberg town, Montana",16000US3029575,30,29575
933,"Gallatin Gateway CDP, Montana",16000US3029875,30,29875
74,"Gallatin River Ranch CDP, Montana",16000US3029885,30,29885
1099,"Gardiner CDP, Montana",16000US3029950,30,29950
57,"Garrison CDP, Montana",16000US3030175,30,30175
259,"Geraldine town, Montana",16000US3030400,30,30400
96,"Geyser CDP, Montana",16000US3030550,30,30550
162,"Gibson Flats CDP, Montana",16000US3030625,30,30625
76,"Gildford CDP, Montana",16000US3030700,30,30700
3376,"Glasgow city, Montana",16000US3031075,30,31075
5284,"Glendive city, Montana",16000US3031450,30,31450
115,"Grass Range town, Montana",16000US3032575,30,32575
59563,"Great Falls city, Montana",16000US3032800,30,32800
68,"Greycliff CDP, Montana",16000US3033250,30,33250
4501,"Hamilton city, Montana",16000US3033775,30,33775
70,"Happys Inn CDP, Montana",16000US3034110,30,34110
3754,"Hardin city, Montana",16000US3034225,30,34225
865,"Harlem city, Montana",16000US3034375,30,34375
899,"Harlowton city, Montana",16000US3034450,30,34450
237,"Harrison CDP, Montana",16000US3034525,30,34525
9790,"Havre city, Montana",16000US3035050,30,35050
714,"Havre North CDP, Montana",16000US3035125,30,35125
1088,"Hays CDP, Montana",16000US3035275,30,35275
567,"Heart Butte CDP, Montana",16000US3035350,30,35350
148,"Hebgen Lake Estates CDP, Montana",16000US3035435,30,35435
29600,"Helena city, Montana",16000US3035600,30,35600
916,"Helena Flats CDP, Montana",16000US3035622,30,35622
3238,"Helena Valley Northeast CDP, Montana",16000US3035628,30,35628
3990,"Helena Valley Northwest CDP, Montana",16000US3035631,30,35631
7383,"Helena Valley Southeast CDP, Montana",16000US3035634,30,35634
8564,"Helena Valley West Central CDP, Montana",16000US3035637,30,35637
1365,"Helena West Side CDP, Montana",16000US3035640,30,35640
222,"Heron CDP, Montana",16000US3035875,30,35875
35,"Herron CDP, Montana",16000US3035912,30,35912
224,"Highwood CDP, Montana",16000US3036250,30,36250
108,"Hingham town, Montana",16000US3036400,30,36400
167,"Hinsdale CDP, Montana",16000US3036475,30,36475
264,"Hobson city, Montana",16000US3036700,30,36700
544,"Hot Springs town, Montana",16000US3037825,30,37825
757,"Hungry Horse CDP, Montana",16000US3038125,30,38125
504,"Huntley CDP, Montana",16000US3038200,30,38200
11,"Huson CDP, Montana",16000US3038275,30,38275
363,"Hysham town, Montana",16000US3038350,30,38350
124,"Indian Springs CDP, Montana",16000US3038480,30,38480
104,"Inverness CDP, Montana",16000US3038725,30,38725
18,"Ismay town, Montana",16000US3038950,30,38950
22,"Jardine CDP, Montana",16000US3039175,30,39175
715,"Jefferson City CDP, Montana",16000US3039400,30,39400
211,"Jette CDP, Montana",16000US3039627,30,39627
532,"Joliet town, Montana",16000US3039700,30,39700
220,"Joplin CDP, Montana",16000US3039775,30,39775
332,"Jordan town, Montana",16000US3039925,30,39925
86,"Judith Gap city, Montana",16000US3040000,30,40000
21142,"Kalispell city, Montana",16000US3040075,30,40075
164,"Kerr CDP, Montana",16000US3040355,30,40355
110,"Kevin town, Montana",16000US3040525,30,40525
167,"Kicking Horse CDP, Montana",16000US3040580,30,40580
387,"Kila CDP, Montana",16000US3040675,30,40675
1009,"King Arthur Park CDP, Montana",16000US3040685,30,40685
122,"Kings Point CDP, Montana",16000US3040725,30,40725
248,"Klein CDP, Montana",16000US3041050,30,41050
76,"Kremlin CDP, Montana",16000US3041725,30,41725
86,"Lake Mary Ronan CDP, Montana",16000US3041910,30,41910
2918,"Lakeside CDP, Montana",16000US3041950,30,41950
2106,"Lame Deer CDP, Montana",16000US3042250,30,42250
6933,"Laurel city, Montana",16000US3042700,30,42700
194,"Lavina town, Montana",16000US3042850,30,42850
5883,"Lewistown city, Montana",16000US3043375,30,43375
736,"Lewistown Heights CDP, Montana",16000US3043400,30,43400
2671,"Libby city, Montana",16000US3043450,30,43450
185,"Lima town, Montana",16000US3043525,30,43525
829,"Lincoln CDP, Montana",16000US3043675,30,43675
283,"Lindisfarne CDP, Montana",16000US3043710,30,43710
207,"Little Bitterroot Lake CDP, Montana",16000US3043830,30,43830
277,"Little Browning CDP, Montana",16000US3043835,30,43835
7136,"Livingston city, Montana",16000US3043975,30,43975
7437,"Lockwood CDP, Montana",16000US3044200,30,44200
325,"Lodge Grass town, Montana",16000US3044275,30,44275
274,"Lodge Pole CDP, Montana",16000US3044350,30,44350
41,"Logan CDP, Montana",16000US3044500,30,44500
4125,"Lolo CDP, Montana",16000US3044650,30,44650
36,"Loma CDP, Montana",16000US3044800,30,44800
164,"Lonepine CDP, Montana",16000US3044950,30,44950
3651,"Malmstrom AFB CDP, Montana",16000US3047275,30,47275
1867,"Malta city, Montana",16000US3047425,30,47425
1191,"Manhattan town, Montana",16000US3047575,30,47575
852,"Marion CDP, Montana",16000US3047875,30,47875
380,"Martin City CDP, Montana",16000US3048100,30,48100
81,"Martinsdale CDP, Montana",16000US3048175,30,48175
95,"Marysville CDP, Montana",16000US3048250,30,48250
109,"Maxville CDP, Montana",16000US3048625,30,48625
314,"Medicine Lake town, Montana",16000US3048775,30,48775
82,"Melstone town, Montana",16000US3049000,30,49000
330,"Midvale CDP, Montana",16000US3049400,30,49400
8627,"Miles City city, Montana",16000US3049525,30,49525
69190,"Missoula city, Montana",16000US3050200,30,50200
2793,"Montana City CDP, Montana",16000US3051175,30,51175
177,"Moore town, Montana",16000US3051550,30,51550
616,"Muddy CDP, Montana",16000US3052315,30,52315
65,"Musselshell CDP, Montana",16000US3052600,30,52600
305,"Nashua town, Montana",16000US3052900,30,52900
36,"Neihart town, Montana",16000US3053200,30,53200
11,"Niarada CDP, Montana",16000US3053725,30,53725
2444,"North Browning CDP, Montana",16000US3054510,30,54510
257,"Noxon CDP, Montana",16000US3054925,30,54925
117,"Old Agency CDP, Montana",16000US3055260,30,55260
201,"Olney CDP, Montana",16000US3055450,30,55450
76,"Opheim town, Montana",16000US3055525,30,55525
5576,"Orchard Homes CDP, Montana",16000US3055675,30,55675
79,"Outlook town, Montana",16000US3056050,30,56050
81,"Ovando CDP, Montana",16000US3056125,30,56125
2725,"Pablo CDP, Montana",16000US3056350,30,56350
204,"Paradise CDP, Montana",16000US3056425,30,56425
1014,"Park City CDP, Montana",16000US3056575,30,56575
606,"Parker School CDP, Montana",16000US3056650,30,56650
666,"Philipsburg town, Montana",16000US3057175,30,57175
408,"Piltzville CDP, Montana",16000US3057475,30,57475
985,"Pinesdale town, Montana",16000US3057700,30,57700
794,"Pioneer Junction CDP, Montana",16000US3057950,30,57950
758,"Plains town, Montana",16000US3058150,30,58150
1891,"Plentywood city, Montana",16000US3058375,30,58375
142,"Plevna town, Montana",16000US3058450,30,58450
4643,"Polson city, Montana",16000US3058750,30,58750
464,"Ponderosa Pines CDP, Montana",16000US3058840,30,58840
154,"Pony CDP, Montana",16000US3058900,30,58900
830,"Poplar city, Montana",16000US3058975,30,58975
172,"Power CDP, Montana",16000US3059500,30,59500
599,"Pray CDP, Montana",16000US3059725,30,59725
630,"Pryor CDP, Montana",16000US3059950,30,59950
195,"Rader Creek CDP, Montana",16000US3060450,30,60450
208,"Radersburg CDP, Montana",16000US3060475,30,60475
61,"Ravalli CDP, Montana",16000US3061075,30,61075
2236,"Red Lodge city, Montana",16000US3061525,30,61525
232,"Reed Point CDP, Montana",16000US3061900,30,61900
32,"Reserve CDP, Montana",16000US3062125,30,62125
89,"Rexford town, Montana",16000US3062200,30,62200
165,"Richey town, Montana",16000US3062275,30,62275
420,"Riverbend CDP, Montana",16000US3063042,30,63042
301,"Roberts CDP, Montana",16000US3063400,30,63400
474,"Rocky Boy's Agency CDP, Montana",16000US3063900,30,63900
975,"Rocky Boy West CDP, Montana",16000US3063928,30,63928
91,"Rocky Point CDP, Montana",16000US3063940,30,63940
284,"Rollins CDP, Montana",16000US3064075,30,64075
1858,"Ronan city, Montana",16000US3064150,30,64150
53,"Roscoe CDP, Montana",16000US3064300,30,64300
119,"Rosebud CDP, Montana",16000US3064375,30,64375
1900,"Roundup city, Montana",16000US3064525,30,64525
140,"Roy CDP, Montana",16000US3064675,30,64675
201,"Rudyard CDP, Montana",16000US3064900,30,64900
196,"Ryegate town, Montana",16000US3064975,30,64975
202,"Saco town, Montana",16000US3065050,30,65050
175,"Saddle Butte CDP, Montana",16000US3065065,30,65065
850,"St. Ignatius town, Montana",16000US3065275,30,65275
619,"St. Marie CDP, Montana",16000US3065400,30,65400
498,"St. Pierre CDP, Montana",16000US3065537,30,65537
261,"St. Regis CDP, Montana",16000US3065575,30,65575
4,"St. Xavier CDP, Montana",16000US3065650,30,65650
245,"Sand Coulee CDP, Montana",16000US3065950,30,65950
444,"Sangrey CDP, Montana",16000US3066212,30,66212
89,"Santa Rita CDP, Montana",16000US3066250,30,66250
339,"Savage CDP, Montana",16000US3066550,30,66550
1129,"Scobey city, Montana",16000US3066925,30,66925
121,"Sedan CDP, Montana",16000US3067075,30,67075
1081,"Seeley Lake CDP, Montana",16000US3067150,30,67150
47,"Shawmut CDP, Montana",16000US3067225,30,67225
3272,"Shelby city, Montana",16000US3067450,30,67450
564,"Shepherd CDP, Montana",16000US3067525,30,67525
706,"Sheridan town, Montana",16000US3067600,30,67600
6216,"Sidney city, Montana",16000US3067900,30,67900
111,"Silesia CDP, Montana",16000US3068050,30,68050
20,"Silver Gate CDP, Montana",16000US3068425,30,68425
427,"Simms CDP, Montana",16000US3068575,30,68575
1000,"Somers CDP, Montana",16000US3069475,30,69475
1852,"South Browning CDP, Montana",16000US3069680,30,69680
284,"South Glastonbury CDP, Montana",16000US3069713,30,69713
504,"South Hills CDP, Montana",16000US3069725,30,69725
306,"Spokane Creek CDP, Montana",16000US3069900,30,69900
43,"Springdale CDP, Montana",16000US3070150,30,70150
58,"Springhill CDP, Montana",16000US3070375,30,70375
375,"Stanford town, Montana",16000US3070675,30,70675
90,"Starr School CDP, Montana",16000US3070825,30,70825
2048,"Stevensville town, Montana",16000US3071200,30,71200
204,"Stockett CDP, Montana",16000US3071350,30,71350
35,"Stryker CDP, Montana",16000US3071575,30,71575
70,"Sula CDP, Montana",16000US3071800,30,71800
254,"Sunburst town, Montana",16000US3072175,30,72175
1258,"Sun Prairie CDP, Montana",16000US3072380,30,72380
101,"Sun River CDP, Montana",16000US3072475,30,72475
804,"Superior town, Montana",16000US3072625,30,72625
114,"Swan Lake CDP, Montana",16000US3072850,30,72850
85,"Sweet Grass CDP, Montana",16000US3073075,30,73075
116,"Sylvanite CDP, Montana",16000US3073165,30,73165
838,"Terry town, Montana",16000US3073675,30,73675
640,"The Silos CDP, Montana",16000US3073760,30,73760
941,"Thompson Falls city, Montana",16000US3073825,30,73825
1888,"Three Forks city, Montana",16000US3073975,30,73975
237,"Toston CDP, Montana",16000US3074500,30,74500
1970,"Townsend city, Montana",16000US3074575,30,74575
644,"Trego CDP, Montana",16000US3074725,30,74725
189,"Trout Creek CDP, Montana",16000US3074950,30,74950
710,"Troy city, Montana",16000US3075025,30,75025
431,"Turah CDP, Montana",16000US3075175,30,75175
85,"Turner CDP, Montana",16000US3075250,30,75250
304,"Turtle Lake CDP, Montana",16000US3075287,30,75287
260,"Twin Bridges town, Montana",16000US3075475,30,75475
559,"Ulm CDP, Montana",16000US3075775,30,75775
577,"Valier town, Montana",16000US3076225,30,76225
863,"Vaughn CDP, Montana",16000US3076675,30,76675
829,"Victor CDP, Montana",16000US3076900,30,76900
239,"Virginia City town, Montana",16000US3077125,30,77125
878,"Walkerville town, Montana",16000US3077650,30,77650
79,"Weeksville CDP, Montana",16000US3078775,30,78775
170,"Westby town, Montana",16000US3078925,30,78925
311,"West Glacier CDP, Montana",16000US3079075,30,79075
2067,"West Glendive CDP, Montana",16000US3079086,30,79086
167,"West Havre CDP, Montana",16000US3079098,30,79098
89,"West Kootenai CDP, Montana",16000US3079105,30,79105
1279,"West Yellowstone town, Montana",16000US3079525,30,79525
447,"Wheatland CDP, Montana",16000US3079695,30,79695
6692,"Whitefish city, Montana",16000US3079825,30,79825
926,"Whitehall town, Montana",16000US3079900,30,79900
602,"White Haven CDP, Montana",16000US3079935,30,79935
979,"White Sulphur Springs city, Montana",16000US3080050,30,80050
43,"Whitewater CDP, Montana",16000US3080200,30,80200
522,"Wibaux town, Montana",16000US3080350,30,80350
180,"Willow Creek CDP, Montana",16000US3080800,30,80800
198,"Wilsall CDP, Montana",16000US3080875,30,80875
386,"Wineglass CDP, Montana",16000US3080975,30,80975
179,"Winifred town, Montana",16000US3081025,30,81025
177,"Winnett town, Montana",16000US3081100,30,81100
0,"Winston CDP, Montana",16000US3081175,30,81175
87,"Wisdom CDP, Montana",16000US3081250,30,81250
2755,"Wolf Point city, Montana",16000US3081475,30,81475
626,"Woods Bay CDP, Montana",16000US3081700,30,81700
749,"Worden CDP, Montana",16000US3081925,30,81925
482,"Wye CDP, Montana",16000US3081980,30,81980
142,"Wyola CDP, Montana",16000US3082075,30,82075
260,"Yaak CDP, Montana",16000US3082130,30,82130
23,"Zortman CDP, Montana",16000US3082675,30,82675
6914,"Aberdeen town, North Carolina",16000US3700160,37,00160
951,"Advance CDP, North Carolina",16000US3700440,37,00440
4976,"Ahoskie town, North Carolina",16000US3700500,37,00500
871,"Alamance village, North Carolina",16000US3700640,37,00640
15969,"Albemarle city, North Carolina",16000US3700680,37,00680
696,"Alliance town, North Carolina",16000US3701000,37,01000
465,"Altamahaw CDP, North Carolina",16000US3701140,37,01140
2050,"Andrews town, North Carolina",16000US3701380,37,01380
4855,"Angier town, North Carolina",16000US3701400,37,01400
720,"Ansonville town, North Carolina",16000US3701420,37,01420
42220,"Apex town, North Carolina",16000US3701520,37,01520
298,"Aquadale CDP, North Carolina",16000US3701560,37,01560
498,"Arapahoe town, North Carolina",16000US3701640,37,01640
11396,"Archdale city, North Carolina",16000US3701720,37,01720
4521,"Archer Lodge town, North Carolina",16000US3701760,37,01760
25897,"Asheboro city, North Carolina",16000US3702080,37,02080
86789,"Asheville city, North Carolina",16000US3702140,37,02140
394,"Ashley Heights CDP, North Carolina",16000US3702240,37,02240
231,"Askewville town, North Carolina",16000US3702320,37,02320
378,"Atkinson town, North Carolina",16000US3702460,37,02460
417,"Atlantic CDP, North Carolina",16000US3702480,37,02480
1596,"Atlantic Beach town, North Carolina",16000US3702500,37,02500
785,"Aulander town, North Carolina",16000US3702580,37,02580
505,"Aurora town, North Carolina",16000US3702620,37,02620
426,"Autryville town, North Carolina",16000US3702700,37,02700
2493,"Avery Creek CDP, North Carolina",16000US3702760,37,02760
926,"Avon CDP, North Carolina",16000US3702780,37,02780
5035,"Ayden town, North Carolina",16000US3702840,37,02840
1895,"Badin town, North Carolina",16000US3702960,37,02960
530,"Bailey town, North Carolina",16000US3703020,37,03020
487,"Bakersville town, North Carolina",16000US3703100,37,03100
205,"Bald Head Island village, North Carolina",16000US3703150,37,03150
1556,"Balfour CDP, North Carolina",16000US3703220,37,03220
1183,"Banner Elk town, North Carolina",16000US3703500,37,03500
1530,"Barker Heights CDP, North Carolina",16000US3703640,37,03640
853,"Barker Ten Mile CDP, North Carolina",16000US3703665,37,03665
270,"Bath town, North Carolina",16000US3703840,37,03840
1389,"Bayboro town, North Carolina",16000US3703960,37,03960
3283,"Bayshore CDP, North Carolina",16000US3704015,37,04015
241,"Bayview CDP, North Carolina",16000US3704040,37,04040
137,"Bear Grass town, North Carolina",16000US3704180,37,04180
4153,"Beaufort town, North Carolina",16000US3704260,37,04260
571,"Beech Mountain town, North Carolina",16000US3704510,37,04510
2000,"Belhaven town, North Carolina",16000US3704640,37,04640
334,"Bell Arthur CDP, North Carolina",16000US3704680,37,04680
10387,"Belmont city, North Carolina",16000US3704840,37,04840
2437,"Belville town, North Carolina",16000US3704950,37,04950
463,"Belvoir CDP, North Carolina",16000US3704955,37,04955
994,"Belwood town, North Carolina",16000US3704960,37,04960
190,"Bennett CDP, North Carolina",16000US3705020,37,05020
3478,"Benson town, North Carolina",16000US3705040,37,05040
1431,"Bent Creek CDP, North Carolina",16000US3705049,37,05049
2532,"Bermuda Run town, North Carolina",16000US3705135,37,05135
5455,"Bessemer City city, North Carolina",16000US3705220,37,05220
