B01003_001E,NAME,GEOID,state,county
45558,"Bingham County, Idaho",05000US16011,16,011
21269,"Blaine County, Idaho",05000US16013,16,013
6880,"Boise County, Idaho",05000US16015,16,015
40899,"Bonner County, Idaho",05000US16017,16,017
106703,"Bonneville County, Idaho",05000US16019,16,019
10903,"Boundary County, Idaho",05000US16021,16,021
2734,"Butte County, Idaho",05000US16023,16,023
1156,"Camas County, Idaho",05000US16025,16,025
195353,"Canyon County, Idaho",05000US16027,16,027
6857,"Caribou County, Idaho",05000US16029,16,029
23275,"Cassia County, Idaho",05000US16031,16,031
823,"Clark County, Idaho",05000US16033,16,033
8600,"Clearwater County, Idaho",05000US16035,16,035
4284,"Custer County, Idaho",05000US16037,16,037
26349,"Elmore County, Idaho",05000US16039,16,039
12853,"Franklin County, Idaho",05000US16041,16,041
13024,"Fremont County, Idaho",05000US16043,16,043
16732,"Gem County, Idaho",05000US16045,16,045
15241,"Gooding County, Idaho",05000US16047,16,047
16315,"Idaho County, Idaho",05000US16049,16,049
26620,"Jefferson County, Idaho",05000US16051,16,051
22580,"Jerome County, Idaho",05000US16053,16,053
142783,"Kootenai County, Idaho",05000US16055,16,055
37989,"Latah County, Idaho",05000US16057,16,057
7828,"Lemhi County, Idaho",05000US16059,16,059
3822,"Lewis County, Idaho",05000US16061,16,061
5246,"Lincoln County, Idaho",05000US16063,16,063
37754,"Madison County, Idaho",05000US16065,16,065
20191,"Minidoka County, Idaho",05000US16067,16,067
39655,"Nez Perce County, Idaho",05000US16069,16,069
4241,"Oneida County, Idaho",05000US16071,16,071
11412,"Owyhee County, Idaho",05000US16073,16,073
22658,"Payette County, Idaho",05000US16075,16,075
7742,"Power County, Idaho",05000US16077,16,077
12629,"Shoshone County, Idaho",05000US16079,16,079
10212,"Teton County, Idaho",05000US16081,16,081
78933,"Twin Falls County, Idaho",05000US16083,16,083
9662,"Valley County, Idaho",05000US16085,16,085
10068,"Washington County, Idaho",05000US16087,16,087
67113,"Adams County, Illinois",05000US17001,17,001
7821,"Alexander County, Illinois",05000US17003,17,003
17571,"Bond County, Illinois",05000US17005,17,005
54005,"Boone County, Illinois",05000US17007,17,007
6878,"Brown County, Illinois",05000US17009,17,009
34361,"Bureau County, Illinois",05000US17011,17,011
5033,"Calhoun County, Illinois",05000US17013,17,013
15027,"Carroll County, Illinois",05000US17015,17,015
13440,"Cass County, Illinois",05000US17017,17,017
204214,"Champaign County, Illinois",05000US17019,17,019
34415,"Christian County, Illinois",05000US17021,17,021
16240,"Clark County, Illinois",05000US17023,17,023
13675,"Clay County, Illinois",05000US17025,17,025
37952,"Clinton County, Illinois",05000US17027,17,027
53655,"Coles County, Illinois",05000US17029,17,029
5227827,"Cook County, Illinois",05000US17031,17,031
19626,"Crawford County, Illinois",05000US17033,17,033
10950,"Cumberland County, Illinois",05000US17035,17,035
104919,"DeKalb County, Illinois",05000US17037,17,037
16461,"De Witt County, Illinois",05000US17039,17,039
19867,"Douglas County, Illinois",05000US17041,17,041
926485,"DuPage County, Illinois",05000US17043,17,043
18171,"Edgar County, Illinois",05000US17045,17,045
6687,"Edwards County, Illinois",05000US17047,17,047
34280,"Effingham County, Illinois",05000US17049,17,049
22041,"Fayette County, Illinois",05000US17051,17,051
13906,"Ford County, Illinois",05000US17053,17,053
39774,"Franklin County, Illinois",05000US17055,17,055
36616,"Fulton County, Illinois",05000US17057,17,057
5439,"Gallatin County, Illinois",05000US17059,17,059
13677,"Greene County, Illinois",05000US17061,17,061
50173,"Grundy County, Illinois",05000US17063,17,063
8371,"Hamilton County, Illinois",05000US17065,17,065
18808,"Hancock County, Illinois",05000US17067,17,067
4226,"Hardin County, Illinois",05000US17069,17,069
7074,"Henderson County, Illinois",05000US17071,17,071
50031,"Henry County, Illinois",05000US17073,17,073
29272,"Iroquois County, Illinois",05000US17075,17,075
60125,"Jackson County, Illinois",05000US17077,17,077
9658,"Jasper County, Illinois",05000US17079,17,079
38716,"Jefferson County, Illinois",05000US17081,17,081
22751,"Jersey County, Illinois",05000US17083,17,083
22427,"Jo Daviess County, Illinois",05000US17085,17,085
12650,"Johnson County, Illinois",05000US17087,17,087
521874,"Kane County, Illinois",05000US17089,17,089
112682,"Kankakee County, Illinois",05000US17091,17,091
118194,"Kendall County, Illinois",05000US17093,17,093
52447,"Knox County, Illinois",05000US17095,17,095
703170,"Lake County, Illinois",05000US17097,17,097
112698,"LaSalle County, Illinois",05000US17099,17,099
16726,"Lawrence County, Illinois",05000US17101,17,101
35248,"Lee County, Illinois",05000US17103,17,103
38476,"Livingston County, Illinois",05000US17105,17,105
30047,"Logan County, Illinois",05000US17107,17,107
32388,"McDonough County, Illinois",05000US17109,17,109
307888,"McHenry County, Illinois",05000US17111,17,111
172390,"McLean County, Illinois",05000US17113,17,113
109833,"Macon County, Illinois",05000US17115,17,115
47229,"Macoupin County, Illinois",05000US17117,17,117
267937,"Madison County, Illinois",05000US17119,17,119
38922,"Marion County, Illinois",05000US17121,17,121
12319,"Marshall County, Illinois",05000US17123,17,123
14309,"Mason County, Illinois",05000US17125,17,125
15148,"Massac County, Illinois",05000US17127,17,127
12658,"Menard County, Illinois",05000US17129,17,129
16204,"Mercer County, Illinois",05000US17131,17,131
33373,"Monroe County, Illinois",05000US17133,17,133
29740,"Montgomery County, Illinois",05000US17135,17,135
35272,"Morgan County, Illinois",05000US17137,17,137
14896,"Moultrie County, Illinois",05000US17139,17,139
52782,"Ogle County, Illinois",05000US17141,17,141
187197,"Peoria County, Illinois",05000US17143,17,143
22034,"Perry County, Illinois",05000US17145,17,145
16552,"Piatt County, Illinois",05000US17147,17,147
16244,"Pike County, Illinois",05000US17149,17,149
4362,"Pope County, Illinois",05000US17151,17,151
5967,"Pulaski County, Illinois",05000US17153,17,153
5895,"Putnam County, Illinois",05000US17155,17,155
33091,"Randolph County, Illinois",05000US17157,17,157
16144,"Richland County, Illinois",05000US17159,17,159
146964,"Rock Island County, Illinois",05000US17161,17,161
268415,"St. Clair County, Illinois",05000US17163,17,163
24876,"Saline County, Illinois",05000US17165,17,165
198808,"Sangamon County, Illinois",05000US17167,17,167
7454,"Schuyler County, Illinois",05000US17169,17,169
5260,"Scott County, Illinois",05000US17171,17,171
22216,"Shelby County, Illinois",05000US17173,17,173
5888,"Stark County, Illinois",05000US17175,17,175
47053,"Stephenson County, Illinois",05000US17177,17,177
135872,"Tazewell County, Illinois",05000US17179,17,179
17620,"Union County, Illinois",05000US17181,17,181
80773,"Vermilion County, Illinois",05000US17183,17,183
11730,"Wabash County, Illinois",05000US17185,17,185
17784,"Warren County, Illinois",05000US17187,17,187
14527,"Washington County, Illinois",05000US17189,17,189
16627,"Wayne County, Illinois",05000US17191,17,191
14549,"White County, Illinois",05000US17193,17,193
57680,"Whiteside County, Illinois",05000US17195,17,195
682108,"Will County, Illinois",05000US17197,17,197
66808,"Williamson County, Illinois",05000US17199,17,199
292026,"Winnebago County, Illinois",05000US17201,17,201
38965,"Woodford County, Illinois",05000US17203,17,203
34533,"Adams County, Indiana",05000US18001,18,001
360990,"Allen County, Indiana",05000US18003,18,003
78628,"Bartholomew County, Indiana",05000US18005,18,005
8810,"Benton County, Indiana",05000US18007,18,007
12576,"Blackford County, Indiana",05000US18009,18,009
59246,"Boone County, Indiana",05000US18011,18,011
15074,"Brown County, Indiana",05000US18013,18,013
20068,"Carroll County, Indiana",05000US18015,18,015
38730,"Cass County, Indiana",05000US18017,18,017
112212,"Clark County, Indiana",05000US18019,18,019
26797,"Clay County, Indiana",05000US18021,18,021
32987,"Clinton County, Indiana",05000US18023,18,023
10646,"Crawford County, Indiana",05000US18025,18,025
32156,"Daviess County, Indiana",05000US18027,18,027
49840,"Dearborn County, Indiana",05000US18029,18,029
26112,"Decatur County, Indiana",05000US18031,18,031
42321,"DeKalb County, Indiana",05000US18033,18,033
117441,"Delaware County, Indiana",05000US18035,18,035
42170,"Dubois County, Indiana",05000US18037,18,037
199544,"Elkhart County, Indiana",05000US18039,18,039
23955,"Fayette County, Indiana",05000US18041,18,041
75431,"Floyd County, Indiana",05000US18043,18,043
17002,"Fountain County, Indiana",05000US18045,18,045
22980,"Franklin County, Indiana",05000US18047,18,047
20638,"Fulton County, Indiana",05000US18049,18,049
33586,"Gibson County, Indiana",05000US18051,18,051
69313,"Grant County, Indiana",05000US18053,18,053
32978,"Greene County, Indiana",05000US18055,18,055
289722,"Hamilton County, Indiana",05000US18057,18,057
70851,"Hancock County, Indiana",05000US18059,18,059
39216,"Harrison County, Indiana",05000US18061,18,061
150977,"Hendricks County, Indiana",05000US18063,18,063
49227,"Henry County, Indiana",05000US18065,18,065
82914,"Howard County, Indiana",05000US18067,18,067
36959,"Huntington County, Indiana",05000US18069,18,069
43127,"Jackson County, Indiana",05000US18071,18,071
33443,"Jasper County, Indiana",05000US18073,18,073
21279,"Jay County, Indiana",05000US18075,18,075
32447,"Jefferson County, Indiana",05000US18077,18,077
28223,"Jennings County, Indiana",05000US18079,18,079
143789,"Johnson County, Indiana",05000US18081,18,081
38181,"Knox County, Indiana",05000US18083,18,083
77790,"Kosciusko County, Indiana",05000US18085,18,085
37759,"LaGrange County, Indiana",05000US18087,18,087
493140,"Lake County, Indiana",05000US18089,18,089
111293,"LaPorte County, Indiana",05000US18091,18,091
45970,"Lawrence County, Indiana",05000US18093,18,093
130688,"Madison County, Indiana",05000US18095,18,095
919336,"Marion County, Indiana",05000US18097,18,097
47032,"Marshall County, Indiana",05000US18099,18,099
10294,"Martin County, Indiana",05000US18101,18,101
36394,"Miami County, Indiana",05000US18103,18,103
141101,"Monroe County, Indiana",05000US18105,18,105
38183,"Montgomery County, Indiana",05000US18107,18,107
69343,"Morgan County, Indiana",05000US18109,18,109
14140,"Newton County, Indiana",05000US18111,18,111
47497,"Noble County, Indiana",05000US18113,18,113
6073,"Ohio County, Indiana",05000US18115,18,115
19756,"Orange County, Indiana",05000US18117,18,117
21321,"Owen County, Indiana",05000US18119,18,119
17200,"Parke County, Indiana",05000US18121,18,121
19452,"Perry County, Indiana",05000US18123,18,123
12733,"Pike County, Indiana",05000US18125,18,125
165819,"Porter County, Indiana",05000US18127,18,127
25641,"Posey County, Indiana",05000US18129,18,129
13130,"Pulaski County, Indiana",05000US18131,18,131
37728,"Putnam County, Indiana",05000US18133,18,133
25801,"Randolph County, Indiana",05000US18135,18,135
28601,"Ripley County, Indiana",05000US18137,18,137
17147,"Rush County, Indiana",05000US18139,18,139
266916,"St. Joseph County, Indiana",05000US18141,18,141
23897,"Scott County, Indiana",05000US18143,18,143
44428,"Shelby County, Indiana",05000US18145,18,145
20893,"Spencer County, Indiana",05000US18147,18,147
23215,"Starke County, Indiana",05000US18149,18,149
34190,"Steuben County, Indiana",05000US18151,18,151
21227,"Sullivan County, Indiana",05000US18153,18,153
10514,"Switzerland County, Indiana",05000US18155,18,155
178135,"Tippecanoe County, Indiana",05000US18157,18,157
15688,"Tipton County, Indiana",05000US18159,18,159
7382,"Union County, Indiana",05000US18161,18,161
180877,"Vanderburgh County, Indiana",05000US18163,18,163
15952,"Vermillion County, Indiana",05000US18165,18,165
108264,"Vigo County, Indiana",05000US18167,18,167
32492,"Wabash County, Indiana",05000US18169,18,169
8421,"Warren County, Indiana",05000US18171,18,171
60538,"Warrick County, Indiana",05000US18173,18,173
28017,"Washington County, Indiana",05000US18175,18,175
68360,"Wayne County, Indiana",05000US18177,18,177
27732,"Wells County, Indiana",05000US18179,18,179
24485,"White County, Indiana",05000US18181,18,181
33307,"Whitley County, Indiana",05000US18183,18,183
7543,"Adair County, Iowa",05000US19001,19,001
3937,"Adams County, Iowa",05000US19003,19,003
14152,"Allamakee County, Iowa",05000US19005,19,005
12754,"Appanoose County, Iowa",05000US19007,19,007
5935,"Audubon County, Iowa",05000US19009,19,009
25895,"Benton County, Iowa",05000US19011,19,011
131947,"Black Hawk County, Iowa",05000US19013,19,013
26326,"Boone County, Iowa",05000US19015,19,015
24481,"Bremer County, Iowa",05000US19017,19,017
20947,"Buchanan County, Iowa",05000US19019,19,019
20460,"Buena Vista County, Iowa",05000US19021,19,021
14966,"Butler County, Iowa",05000US19023,19,023
9980,"Calhoun County, Iowa",05000US19025,19,025
20702,"Carroll County, Iowa",05000US19027,19,027
13694,"Cass County, Iowa",05000US19029,19,029
18434,"Cedar County, Iowa",05000US19031,19,031
43707,"Cerro Gordo County, Iowa",05000US19033,19,033
11982,"Cherokee County, Iowa",05000US19035,19,035
12329,"Chickasaw County, Iowa",05000US19037,19,037
9284,"Clarke County, Iowa",05000US19039,19,039
16555,"Clay County, Iowa",05000US19041,19,041
17900,"Clayton County, Iowa",05000US19043,19,043
48663,"Clinton County, Iowa",05000US19045,19,045
17259,"Crawford County, Iowa",05000US19047,19,047
72124,"Dallas County, Iowa",05000US19049,19,049
8765,"Davis County, Iowa",05000US19051,19,051
8286,"Decatur County, Iowa",05000US19053,19,053
17578,"Delaware County, Iowa",05000US19055,19,055
40265,"Des Moines County, Iowa",05000US19057,19,057
16877,"Dickinson County, Iowa",05000US19059,19,059
95166,"Dubuque County, Iowa",05000US19061,19,061
10068,"Emmet County, Iowa",05000US19063,19,063
20693,"Fayette County, Iowa",05000US19065,19,065
16153,"Floyd County, Iowa",05000US19067,19,067
10572,"Franklin County, Iowa",05000US19069,19,069
7200,"Fremont County, Iowa",05000US19071,19,071
9232,"Greene County, Iowa",05000US19073,19,073
12403,"Grundy County, Iowa",05000US19075,19,075
10794,"Guthrie County, Iowa",05000US19077,19,077
15363,"Hamilton County, Iowa",05000US19079,19,079
11175,"Hancock County, Iowa",05000US19081,19,081
17406,"Hardin County, Iowa",05000US19083,19,083
14600,"Harrison County, Iowa",05000US19085,19,085
20197,"Henry County, Iowa",05000US19087,19,087
9529,"Howard County, Iowa",05000US19089,19,089
9731,"Humboldt County, Iowa",05000US19091,19,091
7085,"Ida County, Iowa",05000US19093,19,093
16316,"Iowa County, Iowa",05000US19095,19,095
19656,"Jackson County, Iowa",05000US19097,19,097
36715,"Jasper County, Iowa",05000US19099,19,099
17102,"Jefferson County, Iowa",05000US19101,19,101
136802,"Johnson County, Iowa",05000US19103,19,103
20607,"Jones County, Iowa",05000US19105,19,105
10361,"Keokuk County, Iowa",05000US19107,19,107
15347,"Kossuth County, Iowa",05000US19109,19,109
35552,"Lee County, Iowa",05000US19111,19,111
214927,"Linn County, Iowa",05000US19113,19,113
11305,"Louisa County, Iowa",05000US19115,19,115
8785,"Lucas County, Iowa",05000US19117,19,117
11680,"Lyon County, Iowa",05000US19119,19,119
15629,"Madison County, Iowa",05000US19121,19,121
22420,"Mahaska County, Iowa",05000US19123,19,123
33308,"Marion County, Iowa",05000US19125,19,125
40922,"Marshall County, Iowa",05000US19127,19,127
14946,"Mills County, Iowa",05000US19129,19,129
10744,"Mitchell County, Iowa",05000US19131,19,131
9149,"Monona County, Iowa",05000US19133,19,133
8019,"Monroe County, Iowa",05000US19135,19,135
10549,"Montgomery County, Iowa",05000US19137,19,137
42857,"Muscatine County, Iowa",05000US19139,19,139
14173,"O'Brien County, Iowa",05000US19141,19,141
6279,"Osceola County, Iowa",05000US19143,19,143
15737,"Page County, Iowa",05000US19145,19,145
9263,"Palo Alto County, Iowa",05000US19147,19,147
24899,"Plymouth County, Iowa",05000US19149,19,149
7191,"Pocahontas County, Iowa",05000US19151,19,151
445136,"Polk County, Iowa",05000US19153,19,153
93153,"Pottawattamie County, Iowa",05000US19155,19,155
18765,"Poweshiek County, Iowa",05000US19157,19,157
5082,"Ringgold County, Iowa",05000US19159,19,159
10162,"Sac County, Iowa",05000US19161,19,161
168714,"Scott County, Iowa",05000US19163,19,163
12034,"Shelby County, Iowa",05000US19165,19,165
34261,"Sioux County, Iowa",05000US19167,19,167
91939,"Story County, Iowa",05000US19169,19,169
17568,"Tama County, Iowa",05000US19171,19,171
6225,"Taylor County, Iowa",05000US19173,19,173
12554,"Union County, Iowa",05000US19175,19,175
7487,"Van Buren County, Iowa",05000US19177,19,177
35406,"Wapello County, Iowa",05000US19179,19,179
47058,"Warren County, Iowa",05000US19181,19,181
21906,"Washington County, Iowa",05000US19183,19,183
6385,"Wayne County, Iowa",05000US19185,19,185
37399,"Webster County, Iowa",05000US19187,19,187
10645,"Winnebago County, Iowa",05000US19189,19,189
20957,"Winneshiek County, Iowa",05000US19191,19,191
102372,"Woodbury County, Iowa",05000US19193,19,193
7567,"Worth County, Iowa",05000US19195,19,195
13007,"Wright County, Iowa",05000US19197,19,197
13212,"Allen County, Kansas",05000US20001,20,001
7962,"Anderson County, Kansas",05000US20003,20,003
16737,"Atchison County, Kansas",05000US20005,20,005
4898,"Barber County, Kansas",05000US20007,20,007
27566,"Barton County, Kansas",05000US20009,20,009
14913,"Bourbon County, Kansas",05000US20011,20,011
9926,"Brown County, Kansas",05000US20013,20,013
65927,"Butler County, Kansas",05000US20015,20,015
2746,"Chase County, Kansas",05000US20017,20,017
3572,"Chautauqua County, Kansas",05000US20019,20,019
21179,"Cherokee County, Kansas",05000US20021,20,021
2695,"Cheyenne County, Kansas",05000US20023,20,023
2170,"Clark County, Kansas",05000US20025,20,025
8460,"Clay County, Kansas",05000US20027,20,027
9414,"Cloud County, Kansas",05000US20029,20,029
8493,"Coffey County, Kansas",05000US20031,20,031
1911,"Comanche County, Kansas",05000US20033,20,033
36201,"Cowley County, Kansas",05000US20035,20,035
39277,"Crawford County, Kansas",05000US20037,20,037
2915,"Decatur County, Kansas",05000US20039,20,039
19641,"Dickinson County, Kansas",05000US20041,20,041
7904,"Doniphan County, Kansas",05000US20043,20,043
113703,"Douglas County, Kansas",05000US20045,20,045
3006,"Edwards County, Kansas",05000US20047,20,047
2734,"Elk County, Kansas",05000US20049,20,049
28878,"Ellis County, Kansas",05000US20051,20,051
6443,"Ellsworth County, Kansas",05000US20053,20,053
37099,"Finney County, Kansas",05000US20055,20,055
34604,"Ford County, Kansas",05000US20057,20,057
25834,"Franklin County, Kansas",05000US20059,20,059
36458,"Geary County, Kansas",05000US20061,20,061
2786,"Gove County, Kansas",05000US20063,20,063
2602,"Graham County, Kansas",05000US20065,20,065
7856,"Grant County, Kansas",05000US20067,20,067
6043,"Gray County, Kansas",05000US20069,20,069
1223,"Greeley County, Kansas",05000US20071,20,071
6495,"Greenwood County, Kansas",05000US20073,20,073
2632,"Hamilton County, Kansas",05000US20075,20,075
5906,"Harper County, Kansas",05000US20077,20,077
34797,"Harvey County, Kansas",05000US20079,20,079
4198,"Haskell County, Kansas",05000US20081,20,081
1941,"Hodgeman County, Kansas",05000US20083,20,083
13464,"Jackson County, Kansas",05000US20085,20,085
18932,"Jefferson County, Kansas",05000US20087,20,087
3060,"Jewell County, Kansas",05000US20089,20,089
560025,"Johnson County, Kansas",05000US20091,20,091
3950,"Kearny County, Kansas",05000US20093,20,093
7820,"Kingman County, Kansas",05000US20095,20,095
2529,"Kiowa County, Kansas",05000US20097,20,097
21225,"Labette County, Kansas",05000US20099,20,099
1652,"Lane County, Kansas",05000US20101,20,101
77687,"Leavenworth County, Kansas",05000US20103,20,103
3180,"Lincoln County, Kansas",05000US20105,20,105
9551,"Linn County, Kansas",05000US20107,20,107
2783,"Logan County, Kansas",05000US20109,20,109
33510,"Lyon County, Kansas",05000US20111,20,111
29308,"McPherson County, Kansas",05000US20113,20,113
12401,"Marion County, Kansas",05000US20115,20,115
10042,"Marshall County, Kansas",05000US20117,20,117
4444,"Meade County, Kansas",05000US20119,20,119
32765,"Miami County, Kansas",05000US20121,20,121
6324,"Mitchell County, Kansas",05000US20123,20,123
34602,"Montgomery County, Kansas",05000US20125,20,125
5808,"Morris County, Kansas",05000US20127,20,127
3159,"Morton County, Kansas",05000US20129,20,129
10136,"Nemaha County, Kansas",05000US20131,20,131
16453,"Neosho County, Kansas",05000US20133,20,133
3104,"Ness County, Kansas",05000US20135,20,135
5628,"Norton County, Kansas",05000US20137,20,137
16165,"Osage County, Kansas",05000US20139,20,139
3811,"Osborne County, Kansas",05000US20141,20,141
6075,"Ottawa County, Kansas",05000US20143,20,143
6959,"Pawnee County, Kansas",05000US20145,20,145
5560,"Phillips County, Kansas",05000US20147,20,147
22338,"Pottawatomie County, Kansas",05000US20149,20,149
9758,"Pratt County, Kansas",05000US20151,20,151
2553,"Rawlins County, Kansas",05000US20153,20,153
64223,"Reno County, Kansas",05000US20155,20,155
4868,"Republic County, Kansas",05000US20157,20,157
10050,"Rice County, Kansas",05000US20159,20,159
74478,"Riley County, Kansas",05000US20161,20,161
5174,"Rooks County, Kansas",05000US20163,20,163
3222,"Rush County, Kansas",05000US20165,20,165
6959,"Russell County, Kansas",05000US20167,20,167
55793,"Saline County, Kansas",05000US20169,20,169
4965,"Scott County, Kansas",05000US20171,20,171
503788,"Sedgwick County, Kansas",05000US20173,20,173
23319,"Seward County, Kansas",05000US20175,20,175
178600,"Shawnee County, Kansas",05000US20177,20,177
2540,"Sheridan County, Kansas",05000US20179,20,179
6078,"Sherman County, Kansas",05000US20181,20,181
3779,"Smith County, Kansas",05000US20183,20,183
4363,"Stafford County, Kansas",05000US20185,20,185
2187,"Stanton County, Kansas",05000US20187,20,187
5744,"Stevens County, Kansas",05000US20189,20,189
23763,"Sumner County, Kansas",05000US20191,20,191
7947,"Thomas County, Kansas",05000US20193,20,193
2959,"Trego County, Kansas",05000US20195,20,195
7034,"Wabaunsee County, Kansas",05000US20197,20,197
1569,"Wallace County, Kansas",05000US20199,20,199
5717,"Washington County, Kansas",05000US20201,20,201
2220,"Wichita County, Kansas",05000US20203,20,203
9177,"Wilson County, Kansas",05000US20205,20,205
3246,"Woodson County, Kansas",05000US20207,20,207
159466,"Wyandotte County, Kansas",05000US20209,20,209
19032,"Adair County, Kentucky",05000US21001,21,001
20219,"Allen County, Kentucky",05000US21003,21,003
21664,"Anderson County, Kentucky",05000US21005,21,005
8274,"Ballard County, Kentucky",05000US21007,21,007
42691,"Barren County, Kentucky",05000US21009,21,009
11870,"Bath County, Kentucky",05000US21011,21,011
28234,"Bell County, Kentucky",05000US21013,21,013
123030,"Boone County, Kentucky",05000US21015,21,015
19972,"Bourbon County, Kentucky",05000US21017,21,017
49242,"Boyd County, Kentucky",05000US21019,21,019
29150,"Boyle County, Kentucky",05000US21021,21,021
8459,"Bracken County, Kentucky",05000US21023,21,023
13663,"Breathitt County, Kentucky",05000US21025,21,025
20076,"Breckinridge County, Kentucky",05000US21027,21,027
76093,"Bullitt County, Kentucky",05000US21029,21,029
12797,"Butler County, Kentucky",05000US21031,21,031
12880,"Caldwell County, Kentucky",05000US21033,21,033
37981,"Calloway County, Kentucky",05000US21035,21,035
91268,"Campbell County, Kentucky",05000US21037,21,037
5031,"Carlisle County, Kentucky",05000US21039,21,039
10871,"Carroll County, Kentucky",05000US21041,21,041
27439,"Carter County, Kentucky",05000US21043,21,043
16002,"Casey County, Kentucky",05000US21045,21,045
74459,"Christian County, Kentucky",05000US21047,21,047
35633,"Clark County, Kentucky",05000US21049,21,049
21446,"Clay County, Kentucky",05000US21051,21,051
10192,"Clinton County, Kentucky",05000US21053,21,053
9254,"Crittenden County, Kentucky",05000US21055,21,055
6829,"Cumberland County, Kentucky",05000US21057,21,057
97631,"Daviess County, Kentucky",05000US21059,21,059
12137,"Edmonson County, Kentucky",05000US21061,21,061
7781,"Elliott County, Kentucky",05000US21063,21,063
14547,"Estill County, Kentucky",05000US21065,21,065
304473,"Fayette County, Kentucky",05000US21067,21,067
14505,"Fleming County, Kentucky",05000US21069,21,069
39087,"Floyd County, Kentucky",05000US21071,21,071
49509,"Franklin County, Kentucky",05000US21073,21,073
6550,"Fulton County, Kentucky",05000US21075,21,075
8554,"Gallatin County, Kentucky",05000US21077,21,077
16880,"Garrard County, Kentucky",05000US21079,21,079
24667,"Grant County, Kentucky",05000US21081,21,081
37451,"Graves County, Kentucky",05000US21083,21,083
25934,"Grayson County, Kentucky",05000US21085,21,085
11186,"Green County, Kentucky",05000US21087,21,087
36656,"Greenup County, Kentucky",05000US21089,21,089
8654,"Hancock County, Kentucky",05000US21091,21,091
107565,"Hardin County, Kentucky",05000US21093,21,093
28744,"Harlan County, Kentucky",05000US21095,21,095
18643,"Harrison County, Kentucky",05000US21097,21,097
18427,"Hart County, Kentucky",05000US21099,21,099
46394,"Henderson County, Kentucky",05000US21101,21,101
15427,"Henry County, Kentucky",05000US21103,21,103
4790,"Hickman County, Kentucky",05000US21105,21,105
46684,"Hopkins County, Kentucky",05000US21107,21,107
13370,"Jackson County, Kentucky",05000US21109,21,109
751485,"Jefferson County, Kentucky",05000US21111,21,111
49601,"Jessamine County, Kentucky",05000US21113,21,113
23390,"Johnson County, Kentucky",05000US21115,21,115
161915,"Kenton County, Kentucky",05000US21117,21,117
16139,"Knott County, Kentucky",05000US21119,21,119
31857,"Knox County, Kentucky",05000US21121,21,121
14149,"Larue County, Kentucky",05000US21123,21,123
59535,"Laurel County, Kentucky",05000US21125,21,125
15850,"Lawrence County, Kentucky",05000US21127,21,127
7681,"Lee County, Kentucky",05000US21129,21,129
11128,"Leslie County, Kentucky",05000US21131,21,131
23965,"Letcher County, Kentucky",05000US21133,21,133
13848,"Lewis County, Kentucky",05000US21135,21,135
24546,"Lincoln County, Kentucky",05000US21137,21,137
9443,"Livingston County, Kentucky",05000US21139,21,139
26844,"Logan County, Kentucky",05000US21141,21,141
8415,"Lyon County, Kentucky",05000US21143,21,143
65545,"McCracken County, Kentucky",05000US21145,21,145
18073,"McCreary County, Kentucky",05000US21147,21,147
9510,"McLean County, Kentucky",05000US21149,21,149
85485,"Madison County, Kentucky",05000US21151,21,151
13076,"Magoffin County, Kentucky",05000US21153,21,153
19965,"Marion County, Kentucky",05000US21155,21,155
31223,"Marshall County, Kentucky",05000US21157,21,157
12750,"Martin County, Kentucky",05000US21159,21,159
17398,"Mason County, Kentucky",05000US21161,21,161
29203,"Meade County, Kentucky",05000US21163,21,163
6337,"Menifee County, Kentucky",05000US21165,21,165
21311,"Mercer County, Kentucky",05000US21167,21,167
10025,"Metcalfe County, Kentucky",05000US21169,21,169
10837,"Monroe County, Kentucky",05000US21171,21,171
26983,"Montgomery County, Kentucky",05000US21173,21,173
13522,"Morgan County, Kentucky",05000US21175,21,175
31391,"Muhlenberg County, Kentucky",05000US21177,21,177
44254,"Nelson County, Kentucky",05000US21179,21,179
7064,"Nicholas County, Kentucky",05000US21181,21,181
23956,"Ohio County, Kentucky",05000US21183,21,183
61711,"Oldham County, Kentucky",05000US21185,21,185
10740,"Owen County, Kentucky",05000US21187,21,187
4686,"Owsley County, Kentucky",05000US21189,21,189
14642,"Pendleton County, Kentucky",05000US21191,21,191
28261,"Perry County, Kentucky",05000US21193,21,193
64380,"Pike County, Kentucky",05000US21195,21,195
12552,"Powell County, Kentucky",05000US21197,21,197
63505,"Pulaski County, Kentucky",05000US21199,21,199
2239,"Robertson County, Kentucky",05000US21201,21,201
16965,"Rockcastle County, Kentucky",05000US21203,21,203
23485,"Rowan County, Kentucky",05000US21205,21,205
17646,"Russell County, Kentucky",05000US21207,21,207
49167,"Scott County, Kentucky",05000US21209,21,209
43581,"Shelby County, Kentucky",05000US21211,21,211
17551,"Simpson County, Kentucky",05000US21213,21,213
17419,"Spencer County, Kentucky",05000US21215,21,215
25059,"Taylor County, Kentucky",05000US21217,21,217
12499,"Todd County, Kentucky",05000US21219,21,219
14277,"Trigg County, Kentucky",05000US21221,21,221
8816,"Trimble County, Kentucky",05000US21223,21,223
15192,"Union County, Kentucky",05000US21225,21,225
117169,"Warren County, Kentucky",05000US21227,21,227
11871,"Washington County, Kentucky",05000US21229,21,229
20728,"Wayne County, Kentucky",05000US21231,21,231
13454,"Webster County, Kentucky",05000US21233,21,233
35557,"Whitley County, Kentucky",05000US21235,21,235
