B01003_001E,NAME,GEOID,state,county
5194,"Lincoln County, Nevada",05000US32017,32,017
51657,"Lyon County, Nevada",05000US32019,32,019
4566,"Mineral County, Nevada",05000US32021,32,021
42625,"Nye County, Nevada",05000US32023,32,023
6722,"Pershing County, Nevada",05000US32027,32,027
3929,"Storey County, Nevada",05000US32029,32,029
435019,"Washoe County, Nevada",05000US32031,32,031
9974,"White Pine County, Nevada",05000US32033,32,033
54482,"Carson City, Nevada",05000US32510,32,510
307463,"Albany County, New York",05000US36001,36,001
48070,"Allegany County, New York",05000US36003,36,003
1428357,"Bronx County, New York",05000US36005,36,005
198093,"Broome County, New York",05000US36007,36,007
78962,"Cattaraugus County, New York",05000US36009,36,009
79173,"Cayuga County, New York",05000US36011,36,011
132646,"Chautauqua County, New York",05000US36013,36,013
88267,"Chemung County, New York",05000US36015,36,015
49549,"Chenango County, New York",05000US36017,36,017
81685,"Clinton County, New York",05000US36019,36,019
62195,"Columbia County, New York",05000US36021,36,021
49043,"Cortland County, New York",05000US36023,36,023
46901,"Delaware County, New York",05000US36025,36,025
296928,"Dutchess County, New York",05000US36027,36,027
921584,"Erie County, New York",05000US36029,36,029
38912,"Essex County, New York",05000US36031,36,031
51280,"Franklin County, New York",05000US36033,36,033
54606,"Fulton County, New York",05000US36035,36,035
59458,"Genesee County, New York",05000US36037,36,037
48312,"Greene County, New York",05000US36039,36,039
4760,"Hamilton County, New York",05000US36041,36,041
64034,"Herkimer County, New York",05000US36043,36,043
118947,"Jefferson County, New York",05000US36045,36,045
2595259,"Kings County, New York",05000US36047,36,047
27124,"Lewis County, New York",05000US36049,36,049
64801,"Livingston County, New York",05000US36051,36,051
72427,"Madison County, New York",05000US36053,36,053
749356,"Monroe County, New York",05000US36055,36,055
49779,"Montgomery County, New York",05000US36057,36,057
1354612,"Nassau County, New York",05000US36059,36,059
1629507,"New York County, New York",05000US36061,36,061
214150,"Niagara County, New York",05000US36063,36,063
233558,"Oneida County, New York",05000US36065,36,065
468304,"Onondaga County, New York",05000US36067,36,067
109192,"Ontario County, New York",05000US36069,36,069
375384,"Orange County, New York",05000US36071,36,071
42204,"Orleans County, New York",05000US36073,36,073
121183,"Oswego County, New York",05000US36075,36,075
61399,"Otsego County, New York",05000US36077,36,077
99488,"Putnam County, New York",05000US36079,36,079
2301139,"Queens County, New York",05000US36081,36,081
159900,"Rensselaer County, New York",05000US36083,36,083
472481,"Richmond County, New York",05000US36085,36,085
320688,"Rockland County, New York",05000US36087,36,087
112011,"St. Lawrence County, New York",05000US36089,36,089
223774,"Saratoga County, New York",05000US36091,36,091
154796,"Schenectady County, New York",05000US36093,36,093
31913,"Schoharie County, New York",05000US36095,36,095
18410,"Schuyler County, New York",05000US36097,36,097
35144,"Seneca County, New York",05000US36099,36,099
98665,"Steuben County, New York",05000US36101,36,101
1501373,"Suffolk County, New York",05000US36103,36,103
76330,"Sullivan County, New York",05000US36105,36,105
50199,"Tioga County, New York",05000US36107,36,107
103855,"Tompkins County, New York",05000US36109,36,109
181300,"Ulster County, New York",05000US36111,36,111
65180,"Warren County, New York",05000US36113,36,113
62700,"Washington County, New York",05000US36115,36,115
92416,"Wayne County, New York",05000US36117,36,117
967315,"Westchester County, New York",05000US36119,36,119
41446,"Wyoming County, New York",05000US36121,36,121
25187,"Yates County, New York",05000US36123,36,123
28229,"Adams County, Ohio",05000US39001,39,001
105196,"Allen County, Ohio",05000US39003,39,003
53189,"Ashland County, Ohio",05000US39005,39,005
99777,"Ashtabula County, Ohio",05000US39007,39,007
64974,"Athens County, Ohio",05000US39009,39,009
45873,"Auglaize County, Ohio",05000US39011,39,011
69560,"Belmont County, Ohio",05000US39013,39,013
44247,"Brown County, Ohio",05000US39015,39,015
372538,"Butler County, Ohio",05000US39017,39,017
28361,"Carroll County, Ohio",05000US39019,39,019
39393,"Champaign County, Ohio",05000US39021,39,021
136827,"Clark County, Ohio",05000US39023,39,023
200285,"Clermont County, Ohio",05000US39025,39,025
41892,"Clinton County, Ohio",05000US39027,39,027
105987,"Columbiana County, Ohio",05000US39029,39,029
36724,"Coshocton County, Ohio",05000US39031,39,031
42725,"Crawford County, Ohio",05000US39033,39,033
1263189,"Cuyahoga County, Ohio",05000US39035,39,035
52356,"Darke County, Ohio",05000US39037,39,037
38669,"Defiance County, Ohio",05000US39039,39,039
185433,"Delaware County, Ohio",05000US39041,39,041
76141,"Erie County, Ohio",05000US39043,39,043
149112,"Fairfield County, Ohio",05000US39045,39,045
28769,"Fayette County, Ohio",05000US39047,39,047
1215761,"Franklin County, Ohio",05000US39049,39,049
42485,"Fulton County, Ohio",05000US39051,39,051
30565,"Gallia County, Ohio",05000US39053,39,053
93874,"Geauga County, Ohio",05000US39055,39,055
164192,"Greene County, Ohio",05000US39057,39,057
39626,"Guernsey County, Ohio",05000US39059,39,059
804194,"Hamilton County, Ohio",05000US39061,39,061
75428,"Hancock County, Ohio",05000US39063,39,063
31736,"Hardin County, Ohio",05000US39065,39,065
15633,"Harrison County, Ohio",05000US39067,39,067
28015,"Henry County, Ohio",05000US39069,39,069
43170,"Highland County, Ohio",05000US39071,39,071
28914,"Hocking County, Ohio",05000US39073,39,073
43436,"Holmes County, Ohio",05000US39075,39,075
58937,"Huron County, Ohio",05000US39077,39,077
32854,"Jackson County, Ohio",05000US39079,39,079
68053,"Jefferson County, Ohio",05000US39081,39,081
61004,"Knox County, Ohio",05000US39083,39,083
229437,"Lake County, Ohio",05000US39085,39,085
61827,"Lawrence County, Ohio",05000US39087,39,087
168693,"Licking County, Ohio",05000US39089,39,089
45484,"Logan County, Ohio",05000US39091,39,091
303152,"Lorain County, Ohio",05000US39093,39,093
436261,"Lucas County, Ohio",05000US39095,39,095
43456,"Madison County, Ohio",05000US39097,39,097
234550,"Mahoning County, Ohio",05000US39099,39,099
65943,"Marion County, Ohio",05000US39101,39,101
174831,"Medina County, Ohio",05000US39103,39,103
23473,"Meigs County, Ohio",05000US39105,39,105
40863,"Mercer County, Ohio",05000US39107,39,107
103517,"Miami County, Ohio",05000US39109,39,109
14547,"Monroe County, Ohio",05000US39111,39,111
533763,"Montgomery County, Ohio",05000US39113,39,113
14913,"Morgan County, Ohio",05000US39115,39,115
34996,"Morrow County, Ohio",05000US39117,39,117
86016,"Muskingum County, Ohio",05000US39119,39,119
14508,"Noble County, Ohio",05000US39121,39,121
41162,"Ottawa County, Ohio",05000US39123,39,123
19165,"Paulding County, Ohio",05000US39125,39,125
36025,"Perry County, Ohio",05000US39127,39,127
56515,"Pickaway County, Ohio",05000US39129,39,129
28396,"Pike County, Ohio",05000US39131,39,131
161897,"Portage County, Ohio",05000US39133,39,133
41682,"Preble County, Ohio",05000US39135,39,135
34184,"Putnam County, Ohio",05000US39137,39,137
122312,"Richland County, Ohio",05000US39139,39,139
77334,"Ross County, Ohio",05000US39141,39,141
60187,"Sandusky County, Ohio",05000US39143,39,143
78017,"Scioto County, Ohio",05000US39145,39,145
55929,"Seneca County, Ohio",05000US39147,39,147
49067,"Shelby County, Ohio",05000US39149,39,149
374979,"Stark County, Ohio",05000US39151,39,151
541847,"Summit County, Ohio",05000US39153,39,153
206373,"Trumbull County, Ohio",05000US39155,39,155
92697,"Tuscarawas County, Ohio",05000US39157,39,157
53470,"Union County, Ohio",05000US39159,39,159
28576,"Van Wert County, Ohio",05000US39161,39,161
13234,"Vinton County, Ohio",05000US39163,39,163
219916,"Warren County, Ohio",05000US39165,39,165
61351,"Washington County, Ohio",05000US39167,39,167
115371,"Wayne County, Ohio",05000US39169,39,169
37386,"Williams County, Ohio",05000US39171,39,171
128885,"Wood County, Ohio",05000US39173,39,173
22467,"Wyandot County, Ohio",05000US39175,39,175
22236,"Adair County, Oklahoma",05000US40001,40,001
5755,"Alfalfa County, Oklahoma",05000US40003,40,003
13906,"Atoka County, Oklahoma",05000US40005,40,005
5530,"Beaver County, Oklahoma",05000US40007,40,007
23300,"Beckham County, Oklahoma",05000US40009,40,009
9810,"Blaine County, Oklahoma",05000US40011,40,011
44003,"Bryan County, Oklahoma",05000US40013,40,013
29495,"Caddo County, Oklahoma",05000US40015,40,015
126193,"Canadian County, Oklahoma",05000US40017,40,017
48442,"Carter County, Oklahoma",05000US40019,40,019
48097,"Cherokee County, Oklahoma",05000US40021,40,021
15120,"Choctaw County, Oklahoma",05000US40023,40,023
2341,"Cimarron County, Oklahoma",05000US40025,40,025
268614,"Cleveland County, Oklahoma",05000US40027,40,027
5812,"Coal County, Oklahoma",05000US40029,40,029
125531,"Comanche County, Oklahoma",05000US40031,40,031
6112,"Cotton County, Oklahoma",05000US40033,40,033
14744,"Craig County, Oklahoma",05000US40035,40,035
70761,"Creek County, Oklahoma",05000US40037,40,037
28978,"Custer County, Oklahoma",05000US40039,40,039
41409,"Delaware County, Oklahoma",05000US40041,40,041
4863,"Dewey County, Oklahoma",05000US40043,40,043
4121,"Ellis County, Oklahoma",05000US40045,40,045
62192,"Garfield County, Oklahoma",05000US40047,40,047
27455,"Garvin County, Oklahoma",05000US40049,40,049
53612,"Grady County, Oklahoma",05000US40051,40,051
4517,"Grant County, Oklahoma",05000US40053,40,053
6117,"Greer County, Oklahoma",05000US40055,40,055
2866,"Harmon County, Oklahoma",05000US40057,40,057
3766,"Harper County, Oklahoma",05000US40059,40,059
12850,"Haskell County, Oklahoma",05000US40061,40,061
13785,"Hughes County, Oklahoma",05000US40063,40,063
26056,"Jackson County, Oklahoma",05000US40065,40,065
6333,"Jefferson County, Oklahoma",05000US40067,40,067
11022,"Johnston County, Oklahoma",05000US40069,40,069
45587,"Kay County, Oklahoma",05000US40071,40,071
15302,"Kingfisher County, Oklahoma",05000US40073,40,073
9302,"Kiowa County, Oklahoma",05000US40075,40,075
10774,"Latimer County, Oklahoma",05000US40077,40,077
49899,"Le Flore County, Oklahoma",05000US40079,40,079
34504,"Lincoln County, Oklahoma",05000US40081,40,081
44493,"Logan County, Oklahoma",05000US40083,40,083
9663,"Love County, Oklahoma",05000US40085,40,085
36512,"McClain County, Oklahoma",05000US40087,40,087
33143,"McCurtain County, Oklahoma",05000US40089,40,089
20280,"McIntosh County, Oklahoma",05000US40091,40,091
7700,"Major County, Oklahoma",05000US40093,40,093
16014,"Marshall County, Oklahoma",05000US40095,40,095
41007,"Mayes County, Oklahoma",05000US40097,40,097
13733,"Murray County, Oklahoma",05000US40099,40,099
70224,"Muskogee County, Oklahoma",05000US40101,40,101
11506,"Noble County, Oklahoma",05000US40103,40,103
10555,"Nowata County, Oklahoma",05000US40105,40,105
12248,"Okfuskee County, Oklahoma",05000US40107,40,107
754480,"Oklahoma County, Oklahoma",05000US40109,40,109
39446,"Okmulgee County, Oklahoma",05000US40111,40,111
48054,"Osage County, Oklahoma",05000US40113,40,113
32085,"Ottawa County, Oklahoma",05000US40115,40,115
16499,"Pawnee County, Oklahoma",05000US40117,40,117
79423,"Payne County, Oklahoma",05000US40119,40,119
44961,"Pittsburg County, Oklahoma",05000US40121,40,121
38055,"Pontotoc County, Oklahoma",05000US40123,40,123
71136,"Pottawatomie County, Oklahoma",05000US40125,40,125
11226,"Pushmataha County, Oklahoma",05000US40127,40,127
3780,"Roger Mills County, Oklahoma",05000US40129,40,129
89190,"Rogers County, Oklahoma",05000US40131,40,131
25481,"Seminole County, Oklahoma",05000US40133,40,133
41464,"Sequoyah County, Oklahoma",05000US40135,40,135
44806,"Stephens County, Oklahoma",05000US40137,40,137
21588,"Texas County, Oklahoma",05000US40139,40,139
7715,"Tillman County, Oklahoma",05000US40141,40,141
623335,"Tulsa County, Oklahoma",05000US40143,40,143
75391,"Wagoner County, Oklahoma",05000US40145,40,145
51760,"Washington County, Oklahoma",05000US40147,40,147
11649,"Washita County, Oklahoma",05000US40149,40,149
9033,"Woods County, Oklahoma",05000US40151,40,151
20986,"Woodward County, Oklahoma",05000US40153,40,153
16052,"Baker County, Oregon",05000US41001,41,001
86495,"Benton County, Oregon",05000US41003,41,003
389438,"Clackamas County, Oregon",05000US41005,41,005
37382,"Clatsop County, Oregon",05000US41007,41,007
49389,"Columbia County, Oregon",05000US41009,41,009
62775,"Coos County, Oregon",05000US41011,41,011
20956,"Crook County, Oregon",05000US41013,41,013
22338,"Curry County, Oregon",05000US41015,41,015
166622,"Deschutes County, Oregon",05000US41017,41,017
107194,"Douglas County, Oregon",05000US41019,41,019
1883,"Gilliam County, Oregon",05000US41021,41,021
7276,"Grant County, Oregon",05000US41023,41,023
7229,"Harney County, Oregon",05000US41025,41,025
22749,"Hood River County, Oregon",05000US41027,41,027
208363,"Jackson County, Oregon",05000US41029,41,029
22061,"Jefferson County, Oregon",05000US41031,41,031
83409,"Josephine County, Oregon",05000US41033,41,033
65972,"Klamath County, Oregon",05000US41035,41,035
7842,"Lake County, Oregon",05000US41037,41,037
357060,"Lane County, Oregon",05000US41039,41,039
46347,"Lincoln County, Oregon",05000US41041,41,041
118971,"Linn County, Oregon",05000US41043,41,043
30551,"Malheur County, Oregon",05000US41045,41,045
323259,"Marion County, Oregon",05000US41047,41,047
11204,"Morrow County, Oregon",05000US41049,41,049
768418,"Multnomah County, Oregon",05000US41051,41,051
77264,"Polk County, Oregon",05000US41053,41,053
1795,"Sherman County, Oregon",05000US41055,41,055
25430,"Tillamook County, Oregon",05000US41057,41,057
76738,"Umatilla County, Oregon",05000US41059,41,059
25745,"Union County, Oregon",05000US41061,41,061
6857,"Wallowa County, Oregon",05000US41063,41,063
25492,"Wasco County, Oregon",05000US41065,41,065
556210,"Washington County, Oregon",05000US41067,41,067
1348,"Wheeler County, Oregon",05000US41069,41,069
101119,"Yamhill County, Oregon",05000US41071,41,071
101767,"Adams County, Pennsylvania",05000US42001,42,001
1231145,"Allegheny County, Pennsylvania",05000US42003,42,003
67979,"Armstrong County, Pennsylvania",05000US42005,42,005
169785,"Beaver County, Pennsylvania",05000US42007,42,007
49086,"Bedford County, Pennsylvania",05000US42009,42,009
413965,"Berks County, Pennsylvania",05000US42011,42,011
126448,"Blair County, Pennsylvania",05000US42013,42,013
62228,"Bradford County, Pennsylvania",05000US42015,42,015
626583,"Bucks County, Pennsylvania",05000US42017,42,017
185689,"Butler County, Pennsylvania",05000US42019,42,019
139381,"Cambria County, Pennsylvania",05000US42021,42,021
4869,"Cameron County, Pennsylvania",05000US42023,42,023
64634,"Carbon County, Pennsylvania",05000US42025,42,025
157823,"Centre County, Pennsylvania",05000US42027,42,027
509797,"Chester County, Pennsylvania",05000US42029,42,029
39454,"Clarion County, Pennsylvania",05000US42031,42,031
81343,"Clearfield County, Pennsylvania",05000US42033,42,033
39614,"Clinton County, Pennsylvania",05000US42035,42,035
66912,"Columbia County, Pennsylvania",05000US42037,42,037
87343,"Crawford County, Pennsylvania",05000US42039,42,039
241427,"Cumberland County, Pennsylvania",05000US42041,42,041
271094,"Dauphin County, Pennsylvania",05000US42043,42,043
561683,"Delaware County, Pennsylvania",05000US42045,42,045
31370,"Elk County, Pennsylvania",05000US42047,42,047
279858,"Erie County, Pennsylvania",05000US42049,42,049
134851,"Fayette County, Pennsylvania",05000US42051,42,051
7581,"Forest County, Pennsylvania",05000US42053,42,053
152285,"Franklin County, Pennsylvania",05000US42055,42,055
14694,"Fulton County, Pennsylvania",05000US42057,42,057
37938,"Greene County, Pennsylvania",05000US42059,42,059
45906,"Huntingdon County, Pennsylvania",05000US42061,42,061
87895,"Indiana County, Pennsylvania",05000US42063,42,063
44756,"Jefferson County, Pennsylvania",05000US42065,42,065
24829,"Juniata County, Pennsylvania",05000US42067,42,067
213459,"Lackawanna County, Pennsylvania",05000US42069,42,069
530216,"Lancaster County, Pennsylvania",05000US42071,42,071
89162,"Lawrence County, Pennsylvania",05000US42073,42,073
135776,"Lebanon County, Pennsylvania",05000US42075,42,075
356756,"Lehigh County, Pennsylvania",05000US42077,42,077
320095,"Luzerne County, Pennsylvania",05000US42079,42,079
116656,"Lycoming County, Pennsylvania",05000US42081,42,081
42884,"McKean County, Pennsylvania",05000US42083,42,083
115320,"Mercer County, Pennsylvania",05000US42085,42,085
46675,"Mifflin County, Pennsylvania",05000US42087,42,087
167881,"Monroe County, Pennsylvania",05000US42089,42,089
812970,"Montgomery County, Pennsylvania",05000US42091,42,091
18508,"Montour County, Pennsylvania",05000US42093,42,093
299616,"Northampton County, Pennsylvania",05000US42095,42,095
94006,"Northumberland County, Pennsylvania",05000US42097,42,097
45677,"Perry County, Pennsylvania",05000US42099,42,099
1555072,"Philadelphia County, Pennsylvania",05000US42101,42,101
56632,"Pike County, Pennsylvania",05000US42103,42,103
17377,"Potter County, Pennsylvania",05000US42105,42,105
146360,"Schuylkill County, Pennsylvania",05000US42107,42,107
40046,"Snyder County, Pennsylvania",05000US42109,42,109
76617,"Somerset County, Pennsylvania",05000US42111,42,111
6381,"Sullivan County, Pennsylvania",05000US42113,42,113
42369,"Susquehanna County, Pennsylvania",05000US42115,42,115
42284,"Tioga County, Pennsylvania",05000US42117,42,117
44958,"Union County, Pennsylvania",05000US42119,42,119
53906,"Venango County, Pennsylvania",05000US42121,42,121
40962,"Warren County, Pennsylvania",05000US42123,42,123
208226,"Washington County, Pennsylvania",05000US42125,42,125
51642,"Wayne County, Pennsylvania",05000US42127,42,127
361251,"Westmoreland County, Pennsylvania",05000US42129,42,129
28147,"Wyoming County, Pennsylvania",05000US42131,42,131
439660,"York County, Pennsylvania",05000US42133,42,133
18962,"Adjuntas Municipio, Puerto Rico",05000US72001,72,001
40603,"Aguada Municipio, Puerto Rico",05000US72003,72,003
57973,"Aguadilla Municipio, Puerto Rico",05000US72005,72,005
27693,"Aguas Buenas Municipio, Puerto Rico",05000US72007,72,007
24829,"Aibonito Municipio, Puerto Rico",05000US72009,72,009
28579,"Añasco Municipio, Puerto Rico",05000US72011,72,011
92511,"Arecibo Municipio, Puerto Rico",05000US72013,72,013
19018,"Arroyo Municipio, Puerto Rico",05000US72015,72,015
24775,"Barceloneta Municipio, Puerto Rico",05000US72017,72,017
29805,"Barranquitas Municipio, Puerto Rico",05000US72019,72,019
197287,"Bayamón Municipio, Puerto Rico",05000US72021,72,021
50380,"Cabo Rojo Municipio, Puerto Rico",05000US72023,72,023
138262,"Caguas Municipio, Puerto Rico",05000US72025,72,025
33949,"Camuy Municipio, Puerto Rico",05000US72027,72,027
47432,"Canóvanas Municipio, Puerto Rico",05000US72029,72,029
168114,"Carolina Municipio, Puerto Rico",05000US72031,72,031
26680,"Cataño Municipio, Puerto Rico",05000US72033,72,033
46647,"Cayey Municipio, Puerto Rico",05000US72035,72,035
12810,"Ceiba Municipio, Puerto Rico",05000US72037,72,037
17928,"Ciales Municipio, Puerto Rico",05000US72039,72,039
42298,"Cidra Municipio, Puerto Rico",05000US72041,72,041
40293,"Coamo Municipio, Puerto Rico",05000US72043,72,043
20339,"Comerío Municipio, Puerto Rico",05000US72045,72,045
35975,"Corozal Municipio, Puerto Rico",05000US72047,72,047
1557,"Culebra Municipio, Puerto Rico",05000US72049,72,049
38166,"Dorado Municipio, Puerto Rico",05000US72051,72,051
34720,"Fajardo Municipio, Puerto Rico",05000US72053,72,053
12408,"Florida Municipio, Puerto Rico",05000US72054,72,054
18207,"Guánica Municipio, Puerto Rico",05000US72055,72,055
43700,"Guayama Municipio, Puerto Rico",05000US72057,72,057
20442,"Guayanilla Municipio, Puerto Rico",05000US72059,72,059
93899,"Guaynabo Municipio, Puerto Rico",05000US72061,72,061
46765,"Gurabo Municipio, Puerto Rico",05000US72063,72,063
41578,"Hatillo Municipio, Puerto Rico",05000US72065,72,065
16845,"Hormigueros Municipio, Puerto Rico",05000US72067,72,067
56384,"Humacao Municipio, Puerto Rico",05000US72069,72,069
44438,"Isabela Municipio, Puerto Rico",05000US72071,72,071
15890,"Jayuya Municipio, Puerto Rico",05000US72073,72,073
49259,"Juana Díaz Municipio, Puerto Rico",05000US72075,72,075
40104,"Juncos Municipio, Puerto Rico",05000US72077,72,077
24722,"Lajas Municipio, Puerto Rico",05000US72079,72,079
28727,"Lares Municipio, Puerto Rico",05000US72081,72,081
9306,"Las Marías Municipio, Puerto Rico",05000US72083,72,083
38605,"Las Piedras Municipio, Puerto Rico",05000US72085,72,085
28454,"Loíza Municipio, Puerto Rico",05000US72087,72,087
19497,"Luquillo Municipio, Puerto Rico",05000US72089,72,089
42167,"Manatí Municipio, Puerto Rico",05000US72091,72,091
6315,"Maricao Municipio, Puerto Rico",05000US72093,72,093
11701,"Maunabo Municipio, Puerto Rico",05000US72095,72,095
83418,"Mayagüez Municipio, Puerto Rico",05000US72097,72,097
38815,"Moca Municipio, Puerto Rico",05000US72099,72,099
32294,"Morovis Municipio, Puerto Rico",05000US72101,72,101
26804,"Naguabo Municipio, Puerto Rico",05000US72103,72,103
29751,"Naranjito Municipio, Puerto Rico",05000US72105,72,105
22595,"Orocovis Municipio, Puerto Rico",05000US72107,72,107
18441,"Patillas Municipio, Puerto Rico",05000US72109,72,109
22770,"Peñuelas Municipio, Puerto Rico",05000US72111,72,111
156054,"Ponce Municipio, Puerto Rico",05000US72113,72,113
25205,"Quebradillas Municipio, Puerto Rico",05000US72115,72,115
14841,"Rincón Municipio, Puerto Rico",05000US72117,72,117
53029,"Río Grande Municipio, Puerto Rico",05000US72119,72,119
24307,"Sabana Grande Municipio, Puerto Rico",05000US72121,72,121
30114,"Salinas Municipio, Puerto Rico",05000US72123,72,123
34125,"San Germán Municipio, Puerto Rico",05000US72125,72,125
371400,"San Juan Municipio, Puerto Rico",05000US72127,72,127
39778,"San Lorenzo Municipio, Puerto Rico",05000US72129,72,129
40471,"San Sebastián Municipio, Puerto Rico",05000US72131,72,131
22913,"Santa Isabel Municipio, Puerto Rico",05000US72133,72,133
74603,"Toa Alta Municipio, Puerto Rico",05000US72135,72,135
85242,"Toa Baja Municipio, Puerto Rico",05000US72137,72,137
71886,"Trujillo Alto Municipio, Puerto Rico",05000US72139,72,139
31474,"Utuado Municipio, Puerto Rico",05000US72141,72,141
39319,"Vega Alta Municipio, Puerto Rico",05000US72143,72,143
56858,"Vega Baja Municipio, Puerto Rico",05000US72145,72,145
9130,"Vieques Municipio, Puerto Rico",05000US72147,72,147
24685,"Villalba Municipio, Puerto Rico",05000US72149,72,149
36279,"Yabucoa Municipio, Puerto Rico",05000US72151,72,151
39474,"Yauco Municipio, Puerto Rico",05000US72153,72,153
49176,"Bristol County, Rhode Island",05000US44001,44,001
164958,"Kent County, Rhode Island",05000US44003,44,003
82663,"Newport County, Rhode Island",05000US44005,44,005
630459,"Providence County, Rhode Island",05000US44007,44,007
126405,"Washington County, Rhode Island",05000US44009,44,009
24997,"Abbeville County, South Carolina",05000US45001,45,001
163908,"Aiken County, South Carolina",05000US45003,45,003
9838,"Allendale County, South Carolina",05000US45005,45,005
191215,"Anderson County, South Carolina",05000US45007,45,007
15432,"Bamberg County, South Carolina",05000US45009,45,009
22098,"Barnwell County, South Carolina",05000US45011,45,011
171420,"Beaufort County, South Carolina",05000US45013,45,013
193613,"Berkeley County, South Carolina",05000US45015,45,015
14958,"Calhoun County, South Carolina",05000US45017,45,017
372904,"Charleston County, South Carolina",05000US45019,45,019
55863,"Cherokee County, South Carolina",05000US45021,45,021
32556,"Chester County, South Carolina",05000US45023,45,023
46192,"Chesterfield County, South Carolina",05000US45025,45,025
34178,"Clarendon County, South Carolina",05000US45027,45,027
38004,"Colleton County, South Carolina",05000US45029,45,029
67922,"Darlington County, South Carolina",05000US45031,45,031
31435,"Dillon County, South Carolina",05000US45033,45,033
145715,"Dorchester County, South Carolina",05000US45035,45,035
26466,"Edgefield County, South Carolina",05000US45037,45,037
23108,"Fairfield County, South Carolina",05000US45039,45,039
138330,"Florence County, South Carolina",05000US45041,45,041
60572,"Georgetown County, South Carolina",05000US45043,45,043
474903,"Greenville County, South Carolina",05000US45045,45,045
69771,"Greenwood County, South Carolina",05000US45047,45,047
20473,"Hampton County, South Carolina",05000US45049,45,049
290730,"Horry County, South Carolina",05000US45051,45,051
26549,"Jasper County, South Carolina",05000US45053,45,053
62722,"Kershaw County, South Carolina",05000US45055,45,055
81263,"Lancaster County, South Carolina",05000US45057,45,057
66389,"Laurens County, South Carolina",05000US45059,45,059
18461,"Lee County, South Carolina",05000US45061,45,061
273843,"Lexington County, South Carolina",05000US45063,45,063
9895,"McCormick County, South Carolina",05000US45065,45,065
32167,"Marion County, South Carolina",05000US45067,45,067
27993,"Marlboro County, South Carolina",05000US45069,45,069
37690,"Newberry County, South Carolina",05000US45071,45,071
74949,"Oconee County, South Carolina",05000US45073,45,073
90575,"Orangeburg County, South Carolina",05000US45075,45,075
120124,"Pickens County, South Carolina",05000US45077,45,077
397899,"Richland County, South Carolina",05000US45079,45,079
20000,"Saluda County, South Carolina",05000US45081,45,081
291240,"Spartanburg County, South Carolina",05000US45083,45,083
107777,"Sumter County, South Carolina",05000US45085,45,085
28125,"Union County, South Carolina",05000US45087,45,087
33238,"Williamsburg County, South Carolina",05000US45089,45,089
240076,"York County, South Carolina",05000US45091,45,091
2729,"Aurora County, South Dakota",05000US46003,46,003
18168,"Beadle County, South Dakota",05000US46005,46,005
3438,"Bennett County, South Dakota",05000US46007,46,007
7013,"Bon Homme County, South Dakota",05000US46009,46,009
33046,"Brookings County, South Dakota",05000US46011,46,011
38060,"Brown County, South Dakota",05000US46013,46,013
5330,"Brule County, South Dakota",05000US46015,46,015
2038,"Buffalo County, South Dakota",05000US46017,46,017
10292,"Butte County, South Dakota",05000US46019,46,019
1548,"Campbell County, South Dakota",05000US46021,46,021
9239,"Charles Mix County, South Dakota",05000US46023,46,023
3625,"Clark County, South Dakota",05000US46025,46,025
14011,"Clay County, South Dakota",05000US46027,46,027
27750,"Codington County, South Dakota",05000US46029,46,029
4149,"Corson County, South Dakota",05000US46031,46,031
8394,"Custer County, South Dakota",05000US46033,46,033
19787,"Davison County, South Dakota",05000US46035,46,035
5618,"Day County, South Dakota",05000US46037,46,037
4341,"Deuel County, South Dakota",05000US46039,46,039
5579,"Dewey County, South Dakota",05000US46041,46,041
2973,"Douglas County, South Dakota",05000US46043,46,043
4018,"Edmunds County, South Dakota",05000US46045,46,045
6906,"Fall River County, South Dakota",05000US46047,46,047
2359,"Faulk County, South Dakota",05000US46049,46,049
7227,"Grant County, South Dakota",05000US46051,46,051
4226,"Gregory County, South Dakota",05000US46053,46,053
2083,"Haakon County, South Dakota",05000US46055,46,055
5982,"Hamlin County, South Dakota",05000US46057,46,057
3375,"Hand County, South Dakota",05000US46059,46,059
3386,"Hanson County, South Dakota",05000US46061,46,061
1328,"Harding County, South Dakota",05000US46063,46,063
17466,"Hughes County, South Dakota",05000US46065,46,065
7226,"Hutchinson County, South Dakota",05000US46067,46,067
1413,"Hyde County, South Dakota",05000US46069,46,069
3237,"Jackson County, South Dakota",05000US46071,46,071
2031,"Jerauld County, South Dakota",05000US46073,46,073
781,"Jones County, South Dakota",05000US46075,46,075
5107,"Kingsbury County, South Dakota",05000US46077,46,077
12086,"Lake County, South Dakota",05000US46079,46,079
24645,"Lawrence County, South Dakota",05000US46081,46,081
49874,"Lincoln County, South Dakota",05000US46083,46,083
3837,"Lyman County, South Dakota",05000US46085,46,085
5613,"McCook County, South Dakota",05000US46087,46,087
2263,"McPherson County, South Dakota",05000US46089,46,089
4701,"Marshall County, South Dakota",05000US46091,46,091
26381,"Meade County, South Dakota",05000US46093,46,093
2086,"Mellette County, South Dakota",05000US46095,46,095
2306,"Miner County, South Dakota",05000US46097,46,097
178942,"Minnehaha County, South Dakota",05000US46099,46,099
6439,"Moody County, South Dakota",05000US46101,46,101
14153,"Oglala Lakota County, South Dakota",05000US46102,46,102
106085,"Pennington County, South Dakota",05000US46103,46,103
2981,"Perkins County, South Dakota",05000US46105,46,105
2307,"Potter County, South Dakota",05000US46107,46,107
