B01003_001E,NAME,GEOID,state,place
227,"Tse Bonito CDP, New Mexico",16000US3579885,35,79885
5237,"Tucumcari city, New Mexico",16000US3579910,35,79910
2916,"Tularosa village, New Mexico",16000US3579980,35,79980
99,"Twin Forks CDP, New Mexico",16000US3580470,35,80470
895,"Twin Lakes CDP, New Mexico",16000US3580540,35,80540
721,"Tyrone CDP, New Mexico",16000US3580820,35,80820
3179,"University Park CDP, New Mexico",16000US3581030,35,81030
1623,"Upper Fruitland CDP, New Mexico",16000US3581177,35,81177
112,"Ute Park CDP, New Mexico",16000US3581450,35,81450
279,"Vadito CDP, New Mexico",16000US3581520,35,81520
2781,"Vado CDP, New Mexico",16000US3581590,35,81590
2258,"Valencia CDP, New Mexico",16000US3581800,35,81800
509,"Vaughn town, New Mexico",16000US3582570,35,82570
219,"Veguita CDP, New Mexico",16000US3582640,35,82640
251,"Velarde CDP, New Mexico",16000US3582710,35,82710
285,"Ventura CDP, New Mexico",16000US3582800,35,82800
252,"Villanueva CDP, New Mexico",16000US3583130,35,83130
128,"Virden village, New Mexico",16000US3583200,35,83200
603,"Wagon Mound village, New Mexico",16000US3583340,35,83340
1673,"Waterflow CDP, New Mexico",16000US3583760,35,83760
0,"Watrous CDP, New Mexico",16000US3583830,35,83830
37,"Weed CDP, New Mexico",16000US3583970,35,83970
2829,"West Hammond CDP, New Mexico",16000US3584200,35,84200
5977,"White Rock CDP, New Mexico",16000US3584740,35,84740
1670,"White Sands CDP, New Mexico",16000US3584845,35,84845
118,"Whites City CDP, New Mexico",16000US3584950,35,84950
208,"White Signal CDP, New Mexico",16000US3584975,35,84975
194,"Willard village, New Mexico",16000US3585160,35,85160
525,"Williamsburg village, New Mexico",16000US3585300,35,85300
55,"Windmill CDP, New Mexico",16000US3585485,35,85485
0,"Winston CDP, New Mexico",16000US3585720,35,85720
407,"Yah-ta-hey CDP, New Mexico",16000US3585860,35,85860
65,"Young Place CDP, New Mexico",16000US3586175,35,86175
58,"Youngsville CDP, New Mexico",16000US3586210,35,86210
886,"Zia Pueblo CDP, New Mexico",16000US3586420,35,86420
9504,"Zuni Pueblo CDP, New Mexico",16000US3586595,35,86595
765,"Accord CDP, New York",16000US3600155,36,00155
1612,"Adams village, New York",16000US3600199,36,00199
1996,"Adams Center CDP, New York",16000US3600232,36,00232
1809,"Addison village, New York",16000US3600276,36,00276
1082,"Afton village, New York",16000US3600342,36,00342
8770,"Airmont village, New York",16000US3600408,36,00408
2850,"Akron village, New York",16000US3600441,36,00441
98287,"Albany city, New York",16000US3601000,36,01000
5154,"Albertson CDP, New York",16000US3601011,36,01011
5799,"Albion village, New York",16000US3601033,36,01033
2606,"Alden village, New York",16000US3601088,36,01088
528,"Alexander village, New York",16000US3601154,36,01154
1001,"Alexandria Bay village, New York",16000US3601187,36,01187
4278,"Alfred village, New York",16000US3601198,36,01198
1868,"Allegany village, New York",16000US3601286,36,01286
535,"Almond village, New York",16000US3601440,36,01440
1609,"Altamont village, New York",16000US3601517,36,01517
372,"Altmar village, New York",16000US3601550,36,01550
832,"Altona CDP, New York",16000US3601572,36,01572
1355,"Amagansett CDP, New York",16000US3601594,36,01594
1222,"Amenia CDP, New York",16000US3601682,36,01682
176,"Ames village, New York",16000US3601737,36,01737
9551,"Amityville village, New York",16000US3602044,36,02044
18348,"Amsterdam city, New York",16000US3602066,36,02066
219,"Andes CDP, New York",16000US3602121,36,02121
860,"Andover village, New York",16000US3602143,36,02143
894,"Angelica village, New York",16000US3602176,36,02176
1813,"Angola village, New York",16000US3602198,36,02198
1720,"Angola on the Lake CDP, New York",16000US3602220,36,02220
540,"Antwerp village, New York",16000US3602286,36,02286
1448,"Apalachin CDP, New York",16000US3602308,36,02308
2012,"Aquebogue CDP, New York",16000US3602374,36,02374
2187,"Arcade village, New York",16000US3602407,36,02407
4519,"Ardsley village, New York",16000US3602506,36,02506
318,"Argyle village, New York",16000US3602550,36,02550
785,"Arkport village, New York",16000US3602583,36,02583
4033,"Arlington CDP, New York",16000US3602616,36,02616
4535,"Armonk CDP, New York",16000US3602649,36,02649
552,"Asharoken village, New York",16000US3602737,36,02737
1432,"Athens village, New York",16000US3602902,36,02902
1613,"Atlantic Beach village, New York",16000US3602968,36,02968
2609,"Attica village, New York",16000US3603001,36,03001
27369,"Auburn city, New York",16000US3603078,36,03078
734,"Aurora village, New York",16000US3603188,36,03188
393,"Au Sable Forks CDP, New York",16000US3603254,36,03254
1781,"Averill Park CDP, New York",16000US3603320,36,03320
957,"Avoca village, New York",16000US3603331,36,03331
3357,"Avon village, New York",16000US3603353,36,03353
12177,"Babylon village, New York",16000US3603408,36,03408
1337,"Bainbridge village, New York",16000US3604033,36,04033
1508,"Baiting Hollow CDP, New York",16000US3604055,36,04055
24897,"Baldwin CDP, New York",16000US3604143,36,04143
7799,"Baldwin Harbor CDP, New York",16000US3604154,36,04154
7655,"Baldwinsville village, New York",16000US3604198,36,04198
5298,"Ballston Spa village, New York",16000US3604253,36,04253
3072,"Balmville CDP, New York",16000US3604286,36,04286
3721,"Bardonia CDP, New York",16000US3604396,36,04396
705,"Barker village, New York",16000US3604440,36,04440
225,"Barneveld village, New York",16000US3604528,36,04528
2489,"Barnum Island CDP, New York",16000US3604550,36,04550
15274,"Batavia city, New York",16000US3604715,36,04715
5747,"Bath village, New York",16000US3604759,36,04759
955,"Baxter Estates village, New York",16000US3604803,36,04803
1637,"Bay Park CDP, New York",16000US3604891,36,04891
8355,"Bayport CDP, New York",16000US3604913,36,04913
28883,"Bay Shore CDP, New York",16000US3604935,36,04935
6724,"Bayville village, New York",16000US3605034,36,05034
7681,"Baywood CDP, New York",16000US3605039,36,05039
14437,"Beacon city, New York",16000US3605100,36,05100
2493,"Beaver Dam Lake CDP, New York",16000US3605188,36,05188
2248,"Bedford CDP, New York",16000US3605309,36,05309
3146,"Bedford Hills CDP, New York",16000US3605342,36,05342
917,"Belfast CDP, New York",16000US3605562,36,05562
1072,"Bellerose village, New York",16000US3605639,36,05639
1975,"Bellerose Terrace CDP, New York",16000US3605661,36,05661
834,"Belle Terre village, New York",16000US3605672,36,05672
346,"Belleville CDP, New York",16000US3605683,36,05683
16260,"Bellmore CDP, New York",16000US3605738,36,05738
1970,"Bellport village, New York",16000US3605771,36,05771
1031,"Belmont village, New York",16000US3605815,36,05815
212,"Bemus Point village, New York",16000US3605848,36,05848
1305,"Bergen village, New York",16000US3606046,36,06046
16337,"Bethpage CDP, New York",16000US3606387,36,06387
5247,"Big Flats CDP, New York",16000US3606464,36,06464
1445,"Billington Heights CDP, New York",16000US3606574,36,06574
46771,"Binghamton city, New York",16000US3606607,36,06607
6172,"Binghamton University CDP, New York",16000US3606644,36,06644
1374,"Black River village, New York",16000US3606794,36,06794
2565,"Blasdell village, New York",16000US3606849,36,06849
5868,"Blauvelt CDP, New York",16000US3606860,36,06860
557,"Bliss CDP, New York",16000US3606904,36,06904
307,"Blodgett Mills CDP, New York",16000US3606937,36,06937
1581,"Bloomfield village, New York",16000US3606945,36,06945
453,"Bloomingburg village, New York",16000US3606959,36,06959
205,"Bloomville CDP, New York",16000US3607025,36,07025
4602,"Blue Point CDP, New York",16000US3607069,36,07069
10275,"Bohemia CDP, New York",16000US3607157,36,07157
1136,"Bolivar village, New York",16000US3607190,36,07190
620,"Bolton Landing CDP, New York",16000US3607245,36,07245
2120,"Boonville village, New York",16000US3607355,36,07355
449,"Brasher Falls CDP, New York",16000US3607960,36,07960
913,"Breesport CDP, New York",16000US3608004,36,08004
59436,"Brentwood CDP, New York",16000US3608026,36,08026
4289,"Brewerton CDP, New York",16000US3608059,36,08059
2350,"Brewster village, New York",16000US3608070,36,08070
1381,"Brewster Hill CDP, New York",16000US3608092,36,08092
7783,"Briarcliff Manor village, New York",16000US3608103,36,08103
1416,"Bridgehampton CDP, New York",16000US3608136,36,08136
1583,"Bridgeport CDP, New York",16000US3608147,36,08147
522,"Bridgewater village, New York",16000US3608169,36,08169
36870,"Brighton CDP, New York",16000US3608257,36,08257
3117,"Brightwaters village, New York",16000US3608323,36,08323
2940,"Brinckerhoff CDP, New York",16000US3608334,36,08334
1649,"Broadalbin village, New York",16000US3608422,36,08422
8398,"Brockport village, New York",16000US3608466,36,08466
1553,"Brocton village, New York",16000US3608488,36,08488
6378,"Bronxville village, New York",16000US3608532,36,08532
3337,"Brookhaven CDP, New York",16000US3609000,36,09000
3518,"Brookville village, New York",16000US3610132,36,10132
922,"Brownville village, New York",16000US3610231,36,10231
546,"Brushton village, New York",16000US3610286,36,10286
2330,"Buchanan village, New York",16000US3610341,36,10341
259959,"Buffalo city, New York",16000US3611000,36,11000
332,"Burdett village, New York",16000US3611132,36,11132
166,"Burke village, New York",16000US3611154,36,11154
514,"Busti CDP, New York",16000US3611440,36,11440
123,"Byersville CDP, New York",16000US3611550,36,11550
1341,"Cairo CDP, New York",16000US3611638,36,11638
3540,"Calcium CDP, New York",16000US3611671,36,11671
2219,"Caledonia village, New York",16000US3611704,36,11704
143,"Callicoon CDP, New York",16000US3611748,36,11748
6372,"Calverton CDP, New York",16000US3611781,36,11781
1602,"Cambridge village, New York",16000US3611825,36,11825
2398,"Camden village, New York",16000US3611847,36,11847
1235,"Camillus village, New York",16000US3611902,36,11902
763,"Campbell CDP, New York",16000US3611935,36,11935
2192,"Canajoharie village, New York",16000US3612111,36,12111
10532,"Canandaigua city, New York",16000US3612144,36,12144
671,"Canaseraga village, New York",16000US3612177,36,12177
4741,"Canastota village, New York",16000US3612188,36,12188
722,"Candor village, New York",16000US3612210,36,12210
2304,"Canisteo village, New York",16000US3612254,36,12254
6600,"Canton village, New York",16000US3612331,36,12331
647,"Cape Vincent village, New York",16000US3612353,36,12353
5377,"Carle Place CDP, New York",16000US3612419,36,12419
6824,"Carmel Hamlet CDP, New York",16000US3612532,36,12532
576,"Caroga Lake CDP, New York",16000US3612584,36,12584
3689,"Carthage village, New York",16000US3612683,36,12683
600,"Cassadaga village, New York",16000US3612749,36,12749
969,"Castile village, New York",16000US3612771,36,12771
1337,"Castleton-on-Hudson village, New York",16000US3612870,36,12870
401,"Castorland village, New York",16000US3612881,36,12881
665,"Cato village, New York",16000US3612958,36,12958
3989,"Catskill village, New York",16000US3613002,36,13002
1042,"Cattaraugus village, New York",16000US3613024,36,13024
523,"Cayuga village, New York",16000US3613068,36,13068
3756,"Cayuga Heights village, New York",16000US3613079,36,13079
2808,"Cazenovia village, New York",16000US3613145,36,13145
6631,"Cedarhurst village, New York",16000US3613233,36,13233
1078,"Celoron village, New York",16000US3613288,36,13288
32270,"Centereach CDP, New York",16000US3613376,36,13376
8363,"Center Moriches CDP, New York",16000US3613420,36,13420
5717,"Centerport CDP, New York",16000US3613442,36,13442
405,"Central Bridge CDP, New York",16000US3613530,36,13530
36233,"Central Islip CDP, New York",16000US3613552,36,13552
1944,"Central Square village, New York",16000US3613585,36,13585
418,"Centre Island village, New York",16000US3613618,36,13618
2087,"Chadwicks CDP, New York",16000US3613662,36,13662
1107,"Champlain village, New York",16000US3613739,36,13739
1170,"Chappaqua CDP, New York",16000US3613805,36,13805
639,"Chateaugay village, New York",16000US3613981,36,13981
1490,"Chatham village, New York",16000US3614003,36,14003
701,"Chaumont village, New York",16000US3614036,36,14036
559,"Chautauqua CDP, New York",16000US3614058,36,14058
533,"Chazy CDP, New York",16000US3614102,36,14102
74967,"Cheektowaga CDP, New York",16000US3615000,36,15000
2903,"Chenango Bridge CDP, New York",16000US3615121,36,15121
480,"Cherry Creek village, New York",16000US3615187,36,15187
537,"Cherry Valley village, New York",16000US3615242,36,15242
3943,"Chester village, New York",16000US3615297,36,15297
1033,"Chestertown CDP, New York",16000US3615363,36,15363
8035,"Chestnut Ridge village, New York",16000US3615400,36,15400
5052,"Chittenango village, New York",16000US3615561,36,15561
1997,"Churchville village, New York",16000US3615638,36,15638
2811,"Clarence CDP, New York",16000US3615814,36,15814
2069,"Clarence Center CDP, New York",16000US3615836,36,15836
2105,"Clark Mills CDP, New York",16000US3615902,36,15902
4546,"Clarkson CDP, New York",16000US3615946,36,15946
776,"Claverack-Red Mills CDP, New York",16000US3616050,36,16050
1891,"Clayton village, New York",16000US3616089,36,16089
387,"Clayville village, New York",16000US3616111,36,16111
813,"Cleveland village, New York",16000US3616188,36,16188
2293,"Clifton Springs village, New York",16000US3616375,36,16375
1979,"Clinton village, New York",16000US3616419,36,16419
1152,"Clintondale CDP, New York",16000US3616452,36,16452
1987,"Clyde village, New York",16000US3616573,36,16573
4489,"Cobleskill village, New York",16000US3616628,36,16628
1094,"Cohocton village, New York",16000US3616727,36,16727
16195,"Cohoes city, New York",16000US3616749,36,16749
383,"Cold Brook village, New York",16000US3616815,36,16815
1831,"Cold Spring village, New York",16000US3616936,36,16936
5041,"Cold Spring Harbor CDP, New York",16000US3616958,36,16958
7869,"Colonie village, New York",16000US3617332,36,17332
394,"Colton CDP, New York",16000US3617398,36,17398
35487,"Commack CDP, New York",16000US3617530,36,17530
397,"Conesus Hamlet CDP, New York",16000US3617620,36,17620
2415,"Conesus Lake CDP, New York",16000US3617622,36,17622
8496,"Congers CDP, New York",16000US3617739,36,17739
239,"Constableville village, New York",16000US3617882,36,17882
972,"Constantia CDP, New York",16000US3617893,36,17893
429,"Coopers Plains CDP, New York",16000US3618036,36,18036
2133,"Cooperstown village, New York",16000US3618047,36,18047
122,"Copake Falls CDP, New York",16000US3618113,36,18113
386,"Copake Hamlet CDP, New York",16000US3618118,36,18118
593,"Copake Lake CDP, New York",16000US3618124,36,18124
547,"Copenhagen village, New York",16000US3618135,36,18135
22527,"Copiague CDP, New York",16000US3618146,36,18146
40637,"Coram CDP, New York",16000US3618157,36,18157
792,"Corfu village, New York",16000US3618201,36,18201
2554,"Corinth village, New York",16000US3618212,36,18212
11108,"Corning city, New York",16000US3618256,36,18256
2998,"Cornwall-on-Hudson village, New York",16000US3618333,36,18333
19218,"Cortland city, New York",16000US3618388,36,18388
1350,"Cortland West CDP, New York",16000US3618443,36,18443
2186,"Country Knolls CDP, New York",16000US3618542,36,18542
271,"Cove Neck village, New York",16000US3618597,36,18597
2767,"Coxsackie village, New York",16000US3618718,36,18718
658,"Cragsmoor CDP, New York",16000US3618762,36,18762
205,"Cranberry Lake CDP, New York",16000US3618817,36,18817
691,"Croghan village, New York",16000US3619070,36,19070
2364,"Crompond CDP, New York",16000US3619092,36,19092
8168,"Croton-on-Hudson village, New York",16000US3619213,36,19213
2737,"Crown Heights CDP, New York",16000US3619229,36,19229
1781,"Crugers CDP, New York",16000US3619290,36,19290
643,"Crystal Beach CDP, New York",16000US3619308,36,19308
1648,"Cuba village, New York",16000US3619356,36,19356
1578,"Cumberland Head CDP, New York",16000US3619408,36,19408
135,"Cumminsville CDP, New York",16000US3619411,36,19411
3202,"Cutchogue CDP, New York",16000US3619466,36,19466
332,"Cuylerville CDP, New York",16000US3619510,36,19510
363,"Dalton CDP, New York",16000US3619587,36,19587
3785,"Dannemora village, New York",16000US3619642,36,19642
4618,"Dansville village, New York",16000US3619664,36,19664
405,"Davenport Center CDP, New York",16000US3619774,36,19774
27290,"Deer Park CDP, New York",16000US3619972,36,19972
273,"Deferiet village, New York",16000US3619994,36,19994
398,"DeKalb Junction CDP, New York",16000US3620049,36,20049
367,"Delanson village, New York",16000US3620082,36,20082
1115,"Delevan village, New York",16000US3620115,36,20115
3023,"Delhi village, New York",16000US3620126,36,20126
959,"Depauville CDP, New York",16000US3620302,36,20302
15262,"Depew village, New York",16000US3620313,36,20313
1815,"Deposit village, New York",16000US3620346,36,20346
5,"Dering Harbor village, New York",16000US3620379,36,20379
532,"DeRuyter village, New York",16000US3620390,36,20390
1397,"Dexter village, New York",16000US3620500,36,20500
26969,"Dix Hills CDP, New York",16000US3620687,36,20687
11001,"Dobbs Ferry village, New York",16000US3620698,36,20698
2086,"Dolgeville village, New York",16000US3620731,36,20731
1190,"Dover Plains CDP, New York",16000US3620841,36,20841
633,"Downsville CDP, New York",16000US3620852,36,20852
442,"Dresden village, New York",16000US3620896,36,20896
2100,"Dryden village, New York",16000US3620951,36,20951
392,"Duane Lake CDP, New York",16000US3620989,36,20989
448,"Duanesburg CDP, New York",16000US3620995,36,20995
1508,"Dundee village, New York",16000US3621050,36,21050
12386,"Dunkirk city, New York",16000US3621105,36,21105
842,"Durhamville CDP, New York",16000US3621226,36,21226
984,"Earlville village, New York",16000US3621523,36,21523
2229,"East Atlantic Beach CDP, New York",16000US3621578,36,21578
6255,"East Aurora village, New York",16000US3621589,36,21589
555,"East Avon CDP, New York",16000US3621600,36,21600
19800,"Eastchester CDP, New York",16000US3621809,36,21809
6389,"East Farmingdale CDP, New York",16000US3621985,36,21985
6249,"East Garden City CDP, New York",16000US3622065,36,22065
6772,"East Glenville CDP, New York",16000US3622084,36,22084
4641,"East Greenbush CDP, New York",16000US3622106,36,22106
1159,"East Hampton village, New York",16000US3622183,36,22183
4201,"East Hampton North CDP, New York",16000US3622200,36,22200
7025,"East Hills village, New York",16000US3622260,36,22260
13989,"East Islip CDP, New York",16000US3622315,36,22315
2441,"East Ithaca CDP, New York",16000US3622326,36,22326
277,"East Kingston CDP, New York",16000US3622370,36,22370
932,"East Marion CDP, New York",16000US3622447,36,22447
19891,"East Massapequa CDP, New York",16000US3622480,36,22480
37513,"East Meadow CDP, New York",16000US3622502,36,22502
5074,"East Moriches CDP, New York",16000US3622546,36,22546
636,"East Nassau village, New York",16000US3622557,36,22557
19708,"East Northport CDP, New York",16000US3622612,36,22612
2677,"East Norwich CDP, New York",16000US3622623,36,22623
22203,"East Patchogue CDP, New York",16000US3622733,36,22733
1679,"Eastport CDP, New York",16000US3622810,36,22810
4355,"East Quogue CDP, New York",16000US3622832,36,22832
573,"East Randolph CDP, New York",16000US3622843,36,22843
6687,"East Rochester village, New York",16000US3622865,36,22865
9861,"East Rockaway village, New York",16000US3622876,36,22876
6636,"East Shoreham CDP, New York",16000US3622980,36,22980
3051,"East Syracuse village, New York",16000US3623052,36,23052
2569,"East Williston village, New York",16000US3623217,36,23217
1374,"Eatons Neck CDP, New York",16000US3623316,36,23316
3214,"Eden CDP, New York",16000US3623404,36,23404
809,"Edmeston CDP, New York",16000US3623602,36,23602
311,"Edwards CDP, New York",16000US3623635,36,23635
15357,"Eggertsville CDP, New York",16000US3623701,36,23701
644,"Elba village, New York",16000US3623745,36,23745
1001,"Elbridge village, New York",16000US3623789,36,23789
792,"Elizabethtown CDP, New York",16000US3623822,36,23822
4126,"Ellenville village, New York",16000US3623965,36,23965
239,"Ellicottville village, New York",16000US3624020,36,24020
271,"Ellisburg village, New York",16000US3624075,36,24075
2606,"Elma Center CDP, New York",16000US3624141,36,24141
29046,"Elmira city, New York",16000US3624229,36,24229
4111,"Elmira Heights village, New York",16000US3624251,36,24251
36762,"Elmont CDP, New York",16000US3624273,36,24273
4719,"Elmsford village, New York",16000US3624295,36,24295
10833,"Elwood CDP, New York",16000US3624405,36,24405
13216,"Endicott village, New York",16000US3624515,36,24515
11315,"Endwell CDP, New York",16000US3624526,36,24526
384,"Erin CDP, New York",16000US3624625,36,24625
393,"Esperance village, New York",16000US3624713,36,24713
477,"Evans Mills village, New York",16000US3624823,36,24823
368,"Fabius village, New York",16000US3624867,36,24867
746,"Fair Haven village, New York",16000US3624988,36,24988
10120,"Fairmount CDP, New York",16000US3625043,36,25043
5364,"Fairport village, New York",16000US3625076,36,25076
5554,"Fairview CDP (Dutchess County), New York",16000US3625109,36,25109
2978,"Fairview CDP (Westchester County), New York",16000US3625120,36,25120
2594,"Falconer village, New York",16000US3625164,36,25164
8306,"Farmingdale village, New York",16000US3625384,36,25384
16097,"Farmingville CDP, New York",16000US3625417,36,25417
374,"Farnham village, New York",16000US3625428,36,25428
4342,"Fayetteville village, New York",16000US3625527,36,25527
290,"Felts Mills CDP, New York",16000US3625571,36,25571
621,"Fillmore CDP, New York",16000US3625747,36,25747
319,"Fire Island CDP, New York",16000US3625839,36,25839
4957,"Firthcliffe CDP, New York",16000US3625857,36,25857
296,"Fishers Island CDP, New York",16000US3625923,36,25923
49,"Fishers Landing CDP, New York",16000US3625934,36,25934
1923,"Fishkill village, New York",16000US3625967,36,25967
4851,"Flanders CDP, New York",16000US3626121,36,26121
328,"Fleischmanns village, New York",16000US3626209,36,26209
16190,"Floral Park village, New York",16000US3626264,36,26264
2842,"Florida village, New York",16000US3626319,36,26319
4741,"Flower Hill village, New York",16000US3626352,36,26352
704,"Fonda village, New York",16000US3626462,36,26462
575,"Forest Home CDP, New York",16000US3626561,36,26561
791,"Forestville village, New York",16000US3626649,36,26649
571,"Fort Ann village, New York",16000US3626704,36,26704
1542,"Fort Covington Hamlet CDP, New York",16000US3626752,36,26752
14057,"Fort Drum CDP, New York",16000US3626759,36,26759
3326,"Fort Edward village, New York",16000US3626770,36,26770
533,"Fort Johnson village, New York",16000US3626880,36,26880
1385,"Fort Montgomery CDP, New York",16000US3626902,36,26902
2027,"Fort Plain village, New York",16000US3626924,36,26924
9895,"Fort Salonga CDP, New York",16000US3626946,36,26946
249,"Fowlerville CDP, New York",16000US3627133,36,27133
2577,"Frankfort village, New York",16000US3627188,36,27188
346,"Franklin village, New York",16000US3627221,36,27221
31291,"Franklin Square CDP, New York",16000US3627309,36,27309
1794,"Franklinville village, New York",16000US3627331,36,27331
10988,"Fredonia village, New York",16000US3627419,36,27419
496,"Freedom Plains CDP, New York",16000US3627452,36,27452
43168,"Freeport village, New York",16000US3627485,36,27485
558,"Freeville village, New York",16000US3627529,36,27529
2183,"Frewsburg CDP, New York",16000US3627672,36,27672
1138,"Friendship CDP, New York",16000US3627694,36,27694
11786,"Fulton city, New York",16000US3627815,36,27815
662,"Fultonville village, New York",16000US3627859,36,27859
228,"Gainesville village, New York",16000US3627969,36,27969
4676,"Galeville CDP, New York",16000US3628035,36,28035
243,"Galway village, New York",16000US3628101,36,28101
4399,"Gang Mills CDP, New York",16000US3628145,36,28145
22543,"Garden City village, New York",16000US3628178,36,28178
7807,"Garden City Park CDP, New York",16000US3628189,36,28189
3985,"Garden City South CDP, New York",16000US3628200,36,28200
691,"Gardiner CDP, New York",16000US3628244,36,28244
4498,"Gardnertown CDP, New York",16000US3628310,36,28310
994,"Gasport CDP, New York",16000US3628431,36,28431
5049,"Gates CDP, New York",16000US3628453,36,28453
8043,"Geneseo village, New York",16000US3628618,36,28618
13202,"Geneva city, New York",16000US3628640,36,28640
973,"Germantown CDP, New York",16000US3628761,36,28761
430,"Ghent CDP, New York",16000US3628860,36,28860
354,"Gilbertsville village, New York",16000US3628959,36,28959
264,"Gilgo CDP, New York",16000US3628990,36,28990
2465,"Glasco CDP, New York",16000US3629014,36,29014
351,"Glen Aubrey CDP, New York",16000US3629058,36,29058
27161,"Glen Cove city, New York",16000US3629113,36,29113
4575,"Glen Head CDP, New York",16000US3629245,36,29245
505,"Glen Park village, New York",16000US3629322,36,29322
14574,"Glens Falls city, New York",16000US3629333,36,29333
8645,"Glens Falls North CDP, New York",16000US3629338,36,29338
3955,"Glenwood Landing CDP, New York",16000US3629421,36,29421
15395,"Gloversville city, New York",16000US3629443,36,29443
1559,"Golden's Bridge CDP, New York",16000US3629476,36,29476
3918,"Gordon Heights CDP, New York",16000US3629509,36,29509
710,"Gorham CDP, New York",16000US3629520,36,29520
5417,"Goshen village, New York",16000US3629542,36,29542
3915,"Gouverneur village, New York",16000US3629597,36,29597
2679,"Gowanda village, New York",16000US3629630,36,29630
317,"Grand View-on-Hudson village, New York",16000US3629872,36,29872
4766,"Grandyle Village CDP, New York",16000US3629894,36,29894
2544,"Granville village, New York",16000US3630026,36,30026
1073,"Great Bend CDP, New York",16000US3630136,36,30136
10052,"Great Neck village, New York",16000US3630169,36,30169
2791,"Great Neck Estates village, New York",16000US3630191,36,30191
1119,"Great Neck Gardens CDP, New York",16000US3630202,36,30202
6823,"Great Neck Plaza village, New York",16000US3630213,36,30213
1636,"Great River CDP, New York",16000US3630235,36,30235
14482,"Greece CDP, New York",16000US3630279,36,30279
1750,"Greene village, New York",16000US3630411,36,30411
2612,"Green Island village, New York",16000US3630521,36,30521
14189,"Greenlawn CDP, New York",16000US3630543,36,30543
2369,"Greenport village, New York",16000US3630576,36,30576
1936,"Greenport West CDP, New York",16000US3630581,36,30581
765,"Greenvale CDP, New York",16000US3630598,36,30598
573,"Greenville CDP (Greene County), New York",16000US3630609,36,30609
7138,"Greenville CDP (Westchester County), New York",16000US3630642,36,30642
1947,"Greenwich village, New York",16000US3630675,36,30675
3129,"Greenwood Lake village, New York",16000US3630752,36,30752
239,"Greigsville CDP, New York",16000US3630807,36,30807
2469,"Groton village, New York",16000US3630961,36,30961
280,"Groveland Station CDP, New York",16000US3631022,36,31022
308,"Guilford CDP, New York",16000US3631137,36,31137
857,"Hadley CDP, New York",16000US3631258,36,31258
1284,"Hagaman village, New York",16000US3631291,36,31291
590,"Hailesboro CDP, New York",16000US3631346,36,31346
2773,"Halesite CDP, New York",16000US3631445,36,31445
176,"Hall CDP, New York",16000US3631533,36,31533
9482,"Hamburg village, New York",16000US3631643,36,31643
4070,"Hamilton village, New York",16000US3631709,36,31709
5508,"Hamlin CDP, New York",16000US3631786,36,31786
377,"Hammond village, New York",16000US3631830,36,31830
708,"Hammondsport village, New York",16000US3631852,36,31852
12712,"Hampton Bays CDP, New York",16000US3631896,36,31896
2129,"Hampton Manor CDP, New York",16000US3631918,36,31918
950,"Hancock village, New York",16000US3631940,36,31940
980,"Hannawa Falls CDP, New York",16000US3632006,36,32006
632,"Hannibal village, New York",16000US3632017,36,32017
535,"Harbor Hills CDP, New York",16000US3632094,36,32094
1471,"Harbor Isle CDP, New York",16000US3632105,36,32105
2771,"Harriman village, New York",16000US3632325,36,32325
5380,"Harris Hill CDP, New York",16000US3632391,36,32391
27822,"Harrison village, New York",16000US3632402,36,32402
562,"Harrisville village, New York",16000US3632424,36,32424
5346,"Hartsdale CDP, New York",16000US3632523,36,32523
583,"Hartwick CDP, New York",16000US3632578,36,32578
7905,"Hastings-on-Hudson village, New York",16000US3632710,36,32710
20617,"Hauppauge CDP, New York",16000US3632732,36,32732
12060,"Haverstraw village, New York",16000US3632754,36,32754
3516,"Haviland CDP, New York",16000US3632776,36,32776
4545,"Hawthorne CDP, New York",16000US3632842,36,32842
1286,"Head of the Harbor village, New York",16000US3632963,36,32963
483,"Hemlock CDP, New York",16000US3633128,36,33128
54801,"Hempstead village, New York",16000US3633139,36,33139
184,"Henderson CDP, New York",16000US3634044,36,34044
4174,"Heritage Hills CDP, New York",16000US3634118,36,34118
7752,"Herkimer village, New York",16000US3634121,36,34121
393,"Hermon village, New York",16000US3634165,36,34165
4309,"Herricks CDP, New York",16000US3634198,36,34198
85,"Herrings village, New York",16000US3634220,36,34220
743,"Heuvelton village, New York",16000US3634264,36,34264
6481,"Hewlett CDP, New York",16000US3634286,36,34286
397,"Hewlett Bay Park village, New York",16000US3634297,36,34297
1259,"Hewlett Harbor village, New York",16000US3634308,36,34308
366,"Hewlett Neck village, New York",16000US3634319,36,34319
41784,"Hicksville CDP, New York",16000US3634374,36,34374
738,"High Falls CDP, New York",16000US3634451,36,34451
5315,"Highland CDP, New York",16000US3634484,36,34484
3852,"Highland Falls village, New York",16000US3634495,36,34495
878,"Hillburn village, New York",16000US3634660,36,34660
7566,"Hillcrest CDP, New York",16000US3634693,36,34693
845,"Hillside CDP, New York",16000US3634786,36,34786
1089,"Hillside Lake CDP, New York",16000US3634803,36,34803
5954,"Hilton village, New York",16000US3634847,36,34847
515,"Hobart village, New York",16000US3634979,36,34979
27765,"Holbrook CDP, New York",16000US3635056,36,35056
1253,"Holland CDP, New York",16000US3635111,36,35111
376,"Holland Patent village, New York",16000US3635144,36,35144
2011,"Holley village, New York",16000US3635155,36,35155
